start	end	text
0	28800	どうもこんにちは妊婦です
29800	44800	昨日の事とか、いろいろ話しておきたい事があって、ちょっとワークを取りました。
45800	49800	今声入ってるかな
49800	71800	えーと、まず、その昨日あった人なんですけど、ちょっと待って
72800	84800	まあ、名前は、えーとね、リッちゃんって言う事にしておきましょうか。
84800	86800	リッちゃん
86800	112800	ちょっと待って、まあ、リッちゃんから初めて連絡が来たのが、先月3月31日
116800	133800	まあ、それで、最初はDMが来てたんだけど、もともとツイッターアカウントにはニコ名前やってますとか書いてあったから
134800	146800	まあ、別に、最初からニコ名前やってる人なんだという感じだったね。
146800	154800	それで、最初は無視してたんだけど、怪しいから
155800	169800	怪しいというか、DMは見せないよ個人的なやりとりだから
170800	190800	それで無視してたんだけど、それで怒られて有名生主さんにしか興味ないんですねとか言われて
190800	201800	こっちも何だと思って、それでこう返した、ごめんなさい無視したわけじゃないよ
201800	208800	ただ知らない人と話すのが怖くてスルーしてしまいました、許してくださいって
208800	219800	返したDM、それからDMやり取りするようになった
219800	230800	まあ、木曜日だね、先週の木曜日かな
230800	241800	で、いろいろやり取りしてて、結構住んでるところも近いなとか思って、僕のこと好きだとか言われて
241800	248800	まあ、正直悪い気はしなかったね
248800	261800	結構さ、励ましてくれたり、いろいろ励ましてくれたり
261800	269800	いろいろ励ましてくれたり
269800	277800	で、いろいろ話しててDMで、いい人だなと思って
277800	290800	それで、顔写真もらって
290800	308800	結構、今時の感じの子で可愛らしい子だなと思って
308800	320800	で、ちょっと待って
320800	329800	なんかすごいさ、僕のことを幸せにしたいとか言ってくれて
329800	339800	まあ、ちょっと気持ちが揺れたのは事実ですね
339800	347800	なんか、僕を幸せにしてくれるとか
347800	358800	それで、それで誘われたというか
358800	365800	まあ、昨日の15時に27番に
365800	372800	27番駅に行きますって言われたから、僕はわかりましたって返して
372800	375800	会うことにした
375800	386800	まあ、すごい積極的な子だったから、会ってもいいかなと思って
387800	396800	で、それで昨日会ったっていうこと
396800	404800	いや、台本じゃなくて今、やりとるのDM見ても
404800	410800	で、僕は別にさ生主ってことも知ってたけど
410800	417800	なんか、そんなニコ生に力を入れてるような感じじゃないし
417800	425800	普通にリスナーさんだなと思って見てたんだけど
425800	431800	で、言われたのね、なんか
431800	435800	顔写していいですかって言ったら
435800	443800	自分もニコ生やって、リスナーさんたちからギフトもらったりしてるから
443800	450800	顔出されると都合が悪いとか
450800	455800	あと、売名だと思われるのが嫌だとか言われて
455800	463800	それで、顔バグ写さなかったんだよね
473800	479800	で、なんか昨日最初は普通にあって
479800	484800	ジュース飲んでいろいろお話してて、それでカラオケ行って
484800	490800	やってたんだけど、途中から配信があれ始めたんだよね
490800	495800	サダさんが言ったらしくて
495800	499800	サダさんのリスナー
499800	505800	このリッチャンっていう子はサダさんのリスナーだったらしくて
505800	510800	そのサダさんと普段からやり取りしてたんだって
510800	513800	DMで
513800	517800	それで実際サダさんと2回あったりして
517800	524800	なんかいろいろ相談とか乗ってたらしい
524800	529800	でもそれだけだよ
529800	533800	それだけ
534800	540800	サダさんからも社材のDMが来たんだよ
540800	543800	今回女性のお相手の方の名前を出してしまったのは
543800	546800	全面的に私に日があります
546800	549800	私は放送で妊娬の介護官などと
549800	551800	散々言われ精神的におかしくなり
551800	554800	また自身のアスペルガー症候群
554800	557800	統合市長という病気から来る判断能力のなさで
557800	560800	今回の行為に至ってしまいました
560800	562800	社材しますすみませんでした
562800	564800	お相手の方とは通話いたして
564800	569800	社材いたしましたっていうDMが来て
569800	571800	後回した
571800	573800	分かりました今回のことは僕も悪いので
573800	578800	サダさんだけを攻められませんって
578800	580800	そういうこと
580800	586800	だから別にサダさんは
586800	590800	リッちゃんのことをして
590800	593800	それで何回いろいろ言ったらしいね
593800	596800	悪口めいたこととか
596800	598800	どこで言ったのかわかんないけど
598800	602800	それで僕の放送があれて
602800	608800	リッちゃんが特定されてしまって
608800	618800	なんかあれた感じになっちゃった
618800	621800	だからさリッちゃんには
621800	629800	すごい申し訳ないなと思って
629800	637800	なんか僕のせいでさリッちゃんが
637800	640800	ちなみにリッちゃんというのは
640800	643800	名前は言ったら困るから
643800	646800	リスナーだからリッちゃんで
646800	648800	っていうことにしましょうって言われたから
648800	654800	じゃあリッちゃんって呼んだだけです
654800	658800	仮の名前ねリッちゃん
658800	666800	リスナーだからリッちゃん
666800	672800	だからリッちゃんって呼ぶことにしたけど
672800	676800	なんで僕がリッちゃんと会おうと思ったか
676800	680800	っていうのは言ったよね
680800	684800	どうしても僕に会いたくて
684800	687800	僕が来なくても多分
687800	692800	西場でずっと待ってるだろうと思って
692800	696800	それはかわいそうだなと思って
696800	700800	だからもう会うことにしようと思ったの
700800	712800	そんな僕のことが好きなのかと思って
712800	718800	で正直
718800	724800	そのDMで好きとか幸せにしたいとか言われて
724800	726800	悪い気がしなかったけど
726800	730800	正直ととまどいもあったのも事実
730800	734800	僕って今までさ一方的にさ
734800	736800	方を思いして
736800	739800	もうその人が好きすぎて
739800	743800	相手にされなくて終わるっていうパターンが
743800	747800	全てだったじゃん
747800	751800	だから相手から好きだって言われたことが
751800	754800	なかったんで
