start	end	text
0	1800	これツイキャスだからって
1800	2720	まあなんとか
2720	3920	これ心理例残ってる
3920	5720	だって誰も来なかったらさ
5720	7160	やる意味ないじゃん
7160	8480	コンティニューコインありがとう
8480	10520	いや俺ねほんとね辛かったよ
10520	12240	いやふわちはねなんかね
12240	13240	鼻がかゆい
13240	15720	まあふわちはなんか
15720	17040	イメージが良くない
17040	17920	ふわちはなんかさ
17920	19280	イメージが良くないんだよね
19280	20840	いや誰も狙わないよもう
20840	23960	もうねニコ生でそういうのは懲り高い
23960	24960	あー
24960	26280	マスクがすいのぎって
26280	27640	これの脱いだらな
27640	30000	もし顔出しがバレたら
30000	31920	今度こそ殺されそうだしな
31920	34720	いやそうだから俺言ったんだよ
34720	37200	俺がこの公園にこのまま行くと
37200	38920	俺は一生一人で
38920	40040	一生一人で
40040	41760	過ごすことになる歳を取って
41760	44120	50歳とか60歳とか
44120	45240	顔出しには入らない
45240	48560	50歳とか60歳とかになって
48560	49640	一人になって
49640	50320	でいたら
50320	51760	なんて言ったんだろう親
51760	52600	なんて言ったんだっけ
52600	53400	あそうそうだ
53400	56640	親の友達の息子とか娘でも
56640	59520	40歳ぐらいで結婚してない人なんて
59520	60720	ザラにいるし
60720	63120	もしかしたらそういう
63120	65440	収入とか気にしない女性が
65440	67480	現れるかもしれないからとかね
67480	68760	なんかそんなこと言われた
68760	69920	なんかそういう
69920	71800	なぐさんみたいなこと言われた
71800	73480	だから俺はネットで
73480	75280	彼女を見つけるしかないんだよ
75280	77600	やっぱは親がおりりしたから
77600	78160	良かったら
78160	79760	まあしっかり働いてる男性で
79760	81400	50歳くしんの方も多い
81400	82640	まあまあそうだよね
82640	83840	普通にメガネが曇る
83840	85040	着払いというか
85080	86960	まあ家庭に注文されたね
86960	88480	まだまだ
88480	89440	黄金字
89440	90400	腹で中で
90400	92160	お金請求された
92160	93360	でももうね
93360	95920	うちに来る嫌がらせのことは
95920	97360	言わないようにしようと思って
97360	99640	ちゃんと何が来たか記録して
