start	end	text
0	2000	ん
2000	4000	ん
4000	6000	ん
6000	8000	ん
8000	10000	ん
10000	12000	ん
12000	14000	ん
14000	16000	ん
16000	18000	ん
18000	20000	ん
20000	22000	ん
22000	24000	ん
24000	26000	ん
26000	32000	ん
32000	34400	ん
34400	40000	ん
40000	46000	ん
46000	48000	ん
48000	49840	ん
50000	54000	ん
54000	59000	控えようかなって 思って
61680	65480	しばらく放送も
66240	72520	あーひなきおさんにはちょっとね 気持ち悪いDMを送っちゃって
72520	76320	でもなんか変身が来て
76320	81320	普通に なんかアドバイスくれた
84000	86000	ん
92320	95480	まあちょっとねー
95480	101480	まあちょっとね自分の障害と向き合う時間が欲しいです
101480	106840	自分の障害と向き合う時間が欲しくなった
107640	113520	まあ あんまりさ今までさ自分の病気についてさ調べようと思わなかったんだよね
113520	119520	なんか 現実を知りたくなかったっていうか
120400	124200	現実を知りたくなかったから
124320	131520	あんまり自分のさ病気を調べようって思わなかったんだよね なんか
133800	141480	で 今までさその何人かの人とからからんだりしたじゃん
141480	148760	まあ実際あったりスカイスカイプでも スカイプとかでもなんでも
149000	156200	で結局 僕ってさ気を使わせてたんだよね
156200	158680	なんか
159160	169080	なんかこうこいつとからんだらなんかしどうせしらけるだろうから なんなんなんとか
170080	174200	なんとか成立するように
177000	182520	しらけさせないようになんとかこういうこいつをいじって
186920	192920	そういうこともね まっ気がついたんだよね
192920	195400	だから
196360	206840	だからもうその僕が誰にも気を使わせないぐらい 自分の障害と向き合って
206840	212200	障害を乗り越えられたらその時に
212200	217720	はまだ誰かとからんだり
218280	221320	したいかなぁって
222040	226520	まあ思ってるけどね
229560	232680	まあそうそんな感じ
238760	241560	とということで
242280	249960	まあまあやる 外配信はするかもしれないけど一人でやるわ
249960	253400	まあ来週からね
254120	261000	あとどうだろう配信自体 配信自体どうどうしよう
262040	270840	配信配信自体はまあやらなきゃストレスが溜まっちゃうから配信自体はまあやるかもし
270840	273240	ないけど
282760	288680	いやハイパー魔法さんはどのコラボは
289000	299720	まあそれをやってから そのコラボをしてからまあ誰ともからからまないっていうことになると
300520	305720	まあハイパー魔法図さんが気が変わって
305720	312760	いやもうコラボしたくない一緒に会いたくないって言われたらもう
313960	317000	もうできないけど
329720	331720	ん
345080	352200	同じあまいでないま配信者と一緒にコラボそんな人いるの
352920	357800	そんな人いるの発達障害で
358360	365640	asd 時兵スペクタル無償アスペルガー商工群の人っているの
369880	381080	なんかかっかきフライタカーシーっていう人からすごいさ鬼のようにさ dm が来てさ怖っ怖かったんだけど
381080	387320	なんかかっかきフライタカーしだっけ
388680	393640	お鬼のように dm が来てなんかハイパー魔法
393640	400520	マホちゃんを 幸せにする覚悟があるのかみたいなさ
400520	406440	かきフライだからもうあやまっといた
407240	415560	ハイパーの過去になんだよくわかんないけどすごい鬼のように dm が来たからととりあえずあやまっといた
415560	419400	すすいませんみたいな感じ
429400	436280	やつ僕はそうそこまで考えてませんでしたすすいませんみたいな感じで
437400	445720	一度だけコラボすることをお許しくださいみたいな感じで
447480	451880	まあハイパー魔法ちゃんとは
452600	462200	ハイパー魔法ちゃんとはまあ一度くらいは会いたかったからまあ一度ぐらいコラボして それで
463160	472360	まあそれが終わったら
475560	478520	それが終わったら
478680	485240	まあ誰ともコラボしない感じで行くかな
485960	496440	まあ伊藤さんとマリアンの放送はちょっとチラッと見たけど
496440	501560	なんかすごいお似合いな感じで
502440	505320	お似合いな感じで
505320	509320	すごい楽しそうで
509480	515480	ああ
518440	525080	いいなみたいな嫉妬は嫉妬というか
527480	537720	まあまあしししっと嫉妬ともちょっと違うんだけどなんだろなんか
537800	542840	まあ勝ち負けの話ではないんだけど
543080	549480	こんなにマリアンが楽しそうに笑って
551720	560840	僕僕ではまあ一生こんな笑顔にさせるってあげられないだなぁって
560840	564280	思ったっていうね
565240	569160	まあそれだけの話
576920	581480	彼氏づら彼氏づらしてる
582040	586440	ああこういうとこが良くないんだね
586920	590680	すぐさあ彼氏づらしちゃうんだよね
590680	594520	ちょっと気になる人がいると
594520	598520	すぐ彼氏づらしちゃうんだよね
598520	601880	それで勝手にしっとして
601880	605080	進めたりさ
605400	608440	もう元仮ではないけど
608440	614520	別にさただ1回ちょっとあっただけっていう
614520	618120	そうそれだけの話だけど
626520	629720	41歳DTが彼氏づら
629720	642040	いやもうね誰にも行かないわ
643960	647080	誰にも行かない
651160	653240	もう
653240	658280	来週からは誰とも絡まないで
658280	664360	まあ一人で放送していくわ
674040	678040	一人で放送していくわ
684200	686600	まあ
687800	693880	まあ確かに僕はさ人と絡んで
693880	697480	人と絡んでまあ
697480	701720	ちょっと知名度あげあげたようなところあったから
701720	705080	人と絡まなくなっちゃったら
705080	707480	なんか
707480	709960	まあ
710360	714520	あれだけどまあ仕方ないよね
714520	717800	結局さ人と絡まとさ
717800	721960	気を使わせちゃうだけだもんね
722120	725960	気を使わせて困らせて
726280	729400	それだけなんだよね
732760	737000	いやなんか親方にもね
737080	739480	なんか
740680	745000	親方にもなんか失望されてなんか
745000	751720	もう縁を切られたような状態らしいねなんか
753080	757720	まあこれも仕方ないわ
758440	761320	僕がね
762040	763960	いらんいら
763960	768200	よくわからない限度をしたり
770600	774760	よくわからない限度をしたりしたから
774760	781960	ちょっと人を深いにさせるようなことをしたりしたから
785400	790840	まあそんなことそんなことですよ
791320	796120	やっぱりね
796120	799640	アスペルがあってさ
799640	802040	どうしても
802040	805720	人に気を使わせちゃうみたいだね
805720	810680	この人なんか普通とは違うんだって思われて
811560	815560	まあ人方孤立へスタート
815560	818760	ひなきゅうさんから返事が来た
818840	823720	なんかちゃんと病院で見てもらった方がいいですよって
823720	825960	言われたから
825960	831000	ありがとうございますそうしますって
832040	835800	いやなんかすごいすごい丁寧な感じで
835800	840200	心配してくれて嬉しかったよ
840360	843960	もしその行きづらさで
844040	848680	辛い思いをしているならちゃんと
848680	854440	一応病院で検査してもらった方がいいですよって
860280	863720	いやでもねそのちゃんとね
863720	868600	アスペルが障害っていうだけで私は
868680	874680	拒絶したりしませんみたいなこと言われてちょっとちょっと嬉しかったな
877320	882440	ちょっと嬉しかったひなきゅうさん優しくて
882680	902920	いやアプロもうね俺ね誰にもアプローツとかしないなんかね
903560	906040	その
907000	914520	なんか恋愛できるあれじゃない自分のその
914520	920840	性格というか人間人間的に
920840	928440	なんかそれよりまず自分のさ病気と向き合ってちゃんと受け入れて
929400	939720	それでちゃんとまあ薬はないからアスペルがあの
939720	944760	薬はないからまあ自分で気をつけて
946920	949880	そのあんまり
949880	954920	思ったことをすぐ言わないでちゃんと
954920	961000	人を深いにさせないようなことを
961480	965720	言ったりまあ
965880	975720	もし好きな人ができてもそんなさすぐ好き好き言わないでちゃんと友達から仲良くして
976040	982600	そういうことができるようになったら人とからからもうかなと思ってる
985880	990280	そういうことができるようになったら
990840	996040	ちゃんちゃんと人間関係をその
996680	999640	人間関係を
999960	1003800	届かおりなく気づけるような
1003800	1007080	状態になったら
1007720	1011880	まあそれからだね
1011960	1015640	恋愛とか結婚とか
1016280	1019720	それからだと思うよ
1022760	1025640	もしくは
1026360	1037080	もしくはまあ僕のこういう障害の特性を理解してくれる人が現れて
1037080	1040600	いやそのままでも
1041560	1044840	いいよって
1044840	1048920	まあそんなこと
1049400	1052760	ないだろうけど
1054920	1058760	まあそのままでも
1058760	1063880	いいよって言ってくれる人がいたらいいんだけどね
1063880	1066760	そしたらさ
1066920	1073400	マザーテルサ
1073720	1078840	そうだねなんかマザーテルサみたいなさ
1081160	1083720	そういうさ
1083960	1092600	ヒョンケルがさマームに膝まくらされてさまるで整募のようだって言ったのと同じように
1092600	1096280	そういう整募のような人が
1097720	1103480	整募のような人が好きになってくれたら
1107640	1110520	僕は
1111320	1114360	僕は普通に
1127080	1133880	ヒョンケルは
1133880	1136680	ヒョンケルは
1136680	1141320	ヒョンケルは駆説してるけどイケメンだしね
1141320	1145960	ヒョンケルは駆説してるけどイケメンだし
1146280	1152360	リーリーコ
1152360	1160360	だってリーリーコさんにはさ
1160360	1164040	リーコさんはあくまでその
1164040	1166760	なになに
1167640	1173320	リーコさんは別に心配してくれてはいないでしょ
1173800	1180840	ただ観察対象として見てるだけなんだから
1187880	1192920	リーリーコさんはね観察対象として
1192920	1198840	マザーテルサを見て楽しんでるっていうねそれだけなんだから
1199800	1204600	それはわかるよ誰でも
1204600	1208440	別に僕だってわかる
1208440	1211800	いくらリーコさんに優しくしてく
1211800	1215480	優しくしてくれたとしても
1216520	1223640	観察対象としてそうしてくれるんだなと思うだけだよ
1224600	1230200	リーリーコさんの放送ちょっと見たからね
1231000	1233400	なんか
1234040	1239560	別にタイプとかタイプじゃないとかそういうんじゃないけど
1241000	1246760	普通にあの人はなんだろ
1247720	1250840	普通にあの人はなんか
1250840	1255560	人に対して冷単な気がする
1257560	1263000	特に沼に対しては冷単な気がする
1266440	1271480	ああ俺こうやって思ったことすぐ言っちゃうのがダメなんだ
1271480	1275560	こういうこと言っちゃうからダメなんだ
1275560	1283400	じゃあそう思ってもリーコさんは優しい人ですねってさ言っとけば
1283400	1290280	良かったのになんかさすぐ言っちゃうんだよな
1293880	1296280	まあ
1297800	1300280	まあ
1300280	1311000	とにかく別にリーコさんとはもう今後関わることもないと思うけど
1331240	1337080	いやまあ本体優しい人なのかもしれないよ
1337080	1339480	村馬子さんも言ってたじゃない
1339480	1341720	リーコは優しい
1341720	1344680	実際合うと優しいって
1344680	1349480	だから本当は優しい人なのかもしれないけど
1349480	1356600	まあちょっとね僕にはその優しさがよくわからないっていうか
1360600	1362600	ああ
1370840	1373160	やは
1374760	1382120	いやいやいやちょっと待って別にリーコさんにそのリスルとか喧嘩を売るとかそう
1382120	1384760	いうことじゃないよ
1385480	1388600	そういうことじゃないから
1391240	1394520	そういうことじゃないから
1395880	1400040	そのまあ
1401080	1406040	別に別にまあ
1407720	1414280	まあ僕なんかに村に何を言われてもリーコさんは別に
1414280	1417960	気にはしないと思うけど
1418920	1421240	まあ
1421640	1427720	犬がワンワン吠えてるなあくらいの考えしかわかないだろうと思うけど
1427720	1430520	犬とか豚とかがさ
1430520	1432920	ワンワン吠えてたり
1432920	1436600	ブヒブヒなんか言ってたり
1437480	1440600	それくらいの考えしか
1440600	1444040	痛かないと思うけど
1448280	1458120	いやちょっと待って
1458120	1461880	リーリーリーリーコさんのことはもういいでしょ
1461880	1464360	関係ないんだから
1465560	1468680	関係ないんだから
1469000	1473160	いやさサイコパスだとは思ってない
1473160	1477240	ちゃんちゃんと仲いい人には優しいでしょ普通に
1477240	1481240	村馬子さんとか
1481240	1485720	仲いい人には優しいと思うよ普通に
1488520	1492520	ただ沼には厳しいっていうだけで
1493240	1498680	ただ沼には厳しいっていうだけで
1501320	1507880	沼には厳しいっていうだけで普通の人には優しいと思うよ
1523080	1526280	まあ
1526280	1534280	まあそういうわけでね
1534280	1540280	いや普通にマリアンと糸さんは
1540280	1542280	お似合いだと思うんで
1542280	1546280	別に僕はどうこういう
1546280	1550280	あれもないけど
1550440	1554040	どうこういうあれもないけど
1561960	1565480	別に怒ってはいないよ
1566360	1572760	ハイパーマホちゃんが会ってくれるなら会いたいけどそれで
1572760	1578360	まあで出会い中編は一旦
1580600	1585640	完了っていうことかな
1585640	1590120	完了で出会い中編は
1590120	1595800	終わりっていう感じかな終了って
1595960	1600840	まあでもハイパーマホちゃんとは
1600840	1603960	何度も
1603960	1607320	その中止になってるから
1607320	1610840	まあ中止っていうか僕は中止に
1610840	1612920	せざるを得なくなったり
1612920	1615000	だから
1615000	1616680	まあ
1616760	1620760	まあ本当に会えるかどうかまだ怪しいけど
1620760	1626760	本当に会えるかどうかまだよくわかんないけど
1626760	1628760	一応
1630760	1634760	まあ一応
1634840	1638840	まあさあ最後に会って
1638840	1642840	ご飯とか食べて
1648840	1652840	まあどうなんだろう
1652840	1654840	そうなんだけど
1654920	1660920	まあ
1660920	1662920	どうなんだろう
1662920	1666920	それでまあ
1666920	1670920	絡んでくれてありがとうございますって言って
1670920	1674920	お分かりするって感じかな
1685800	1689880	まあひなきゅうさんはなんか
1689880	1693880	親切だけどまあ
1693880	1698920	ひなきゅうさんは親切だけど
1698920	1701880	まあこっから
1701880	1706920	恋に発展するって感じはしないねなんか
1706920	1714760	恋に発展することは多分ないかな
1714840	1726760	いや上からじゃなくてひなきゅうさんにその気がない感じがする
1726760	1734760	ひなきゅうさんにはその気がない感じはする
1734760	1742760	まあ年も違いすぎるしね20歳ぐらい違うのかな
1743720	1746760	20歳も違うんだよ
1746760	1748760	まあ僕は気にしないけど
1748760	1753720	ひなきゅうさん側が気にするでしょ
1753720	1771720	まあ
1771720	1773720	まあ
1773720	1777720	そんな感じです
1777720	1785720	まあ結局今回というか1連の流れで
1785720	1789720	本当に僕のもとから人が去っていった
1789720	1791720	もともといないんだけど
1791720	1799720	かからんでくれる人からことことく嫌われたかなって思ってる
1799720	1805720	まあそれもこれも僕が
1805720	1809720	まああんまり障害のせいにはしたくないけど
1809720	1815720	僕のそのコミュニケーション力が
1815720	1819720	コミュニケーションの仕方がちょっとおかしい
1819720	1827720	ちょっと人と違うってな感じで
1827720	1833720	それでなんか嫌われてしまう
1833720	1845720	それで嫌われてしまうね
1845720	1849720	まあ
1849720	1861720	そういうところを直したいと思ってるけどね
1861720	1869720	今後は週末に専念して
1869720	1873720	週末ハローワークも
1873720	1875720	せっせいと通って
1875720	1881720	何か非常の急事にありませんかみたいな感じで聞いて
1881720	1883720	せっせいと通って
1883720	1885720	それで
1885720	1893720	まあなんとか就職できたらなと思うね
1893720	1897720	なんとか就職
1897720	1905720	そろそろ寝ていい?
1905720	1917720	なんか今日は早く寝たいななんか
1917720	1919720	今日は早く寝たいな
1919720	1927720	寝配信しようかな
1927720	1931720	そうなんか今日はね色々疲れちゃったよ
1931720	1935720	精神的に
1935720	1939720	精神的になんか疲れちゃったよ
1939720	1947720	なんか色々あって
1947720	1955720	なんか僕のツイッターでさ
1955720	1957720	かまってもらいたくて
1957720	1959720	変なツイートしちゃったり
1959720	1963720	それを公開したり
1963720	1965720	自分がさあ
1965720	1967720	あすぺだって
1967720	1973720	再確認したりさ
1973720	1977720	なんかそれでショックを受けたり
1977720	1981720	なんか疲れちゃったな
1981720	1985720	書きぐらいに変身したよ
1985720	1987720	書きぐらい高足に
1987720	1989720	変身しておいた
1989720	1991720	すごいさ
1991720	1993720	鬼のようにDM来たから
1993720	1999720	怖くて今まで変身できなかったけど
1999720	2001720	ちょっとね
2001720	2003720	これ以上もしすると
2003720	2005720	機械加えられるんじゃないかと思って
2005720	2007720	怖くなってさ
2007720	2011720	なんか一応車財文みたいなのが書いてたけど
2011720	2017720	書いたけど
2017720	2019720	なんか怖くて
2019720	2025720	ガチコイゼってなんか怖いよね
2025720	2031720	ガチコイの人を怒らせるとなんか
2031720	2037720	何されるかは分かんないっていうからさ
2037720	2041720	だからあんまり
2041720	2045720	過激派のガチコイがいる女性生主には
2045720	2049720	近づかない方がいいと思うよ
2049720	2051720	いいんじゃないかな
2051720	2055720	これからはさ
2055720	2059720	過激派のガチコイがいる女性生主に
2075720	2077720	でもハイパーマホちゃんとはね
2077720	2079720	一度だけ会う
2079720	2083720	一度だけなら許してくれるでしょ
2083720	2085720	普通に
2085720	2087720	そんなさ
2087720	2097720	何度も会いたいとか言ってるわけじゃないし
2097720	2101720	まあ一応ハイパーマホちゃんとは
2101720	2103720	約束というか
2103720	2105720	いついつに
2105720	2107720	青みたいなさ
2109720	2113720	やりとりはしたけど
2113720	2115720	まあどうなるか分からないよ
2115720	2117720	どうなるか分からないよ
2117720	2119720	一応
2119720	2121720	ハイパーマホちゃんとは
2121720	2123720	一応
2123720	2125720	約束というか
2125720	2127720	いついつに
2127720	2129720	青みたいなさ
2129720	2133160	どんどんなるかわからないよ
2135480	2140680	どうなるかわからない なんかまた
2140680	2148480	また何かハイパーマホちゃんが 減って中止になっちゃうかもしれないし
2160720	2166720	僕はね 別に
2168320	2171600	僕は別に
2171600	2187360	手目も減るだろう 僕も減るというか
2187360	2191860	今も減ってるようなもんだけど
2202600	2204600	ん
2207800	2212560	まあ まあマホちゃんは悪くないよ
2212560	2218280	別に 別マホちゃんは全然悪くない
2219720	2222920	僕は悪いんですよ
2226160	2229600	僕は悪いんです
2231600	2233600	ん
2240320	2243920	いやー 付付属か
2250280	2252880	付付属か
2252880	2259600	付属付属はねあんま行きたくないんだ 正直
2260480	2264600	付属はあんま行きたくない
2268720	2271800	だってさー付属
2271800	2279320	行くならさー もう20歳ぐらいで一時決定話だよね
2280560	2285920	付属行くなら20歳ぐらいで一時決定話だよね
2286920	2293720	どうせ行くならさー20歳ぐらいで一時決定話
2294720	2300880	せっかくさーここまで 低層を守り通したんだから
2300880	2307360	もうここまで来たらさー 一生守り通して
2307360	2313000	60になろうが70になろうが 一生守り通して
2313000	2317040	死ぬってのも悪くないよね
2317880	2323200	もう80ぐらいのじいさんになって dt で
2323200	2331760	天井をマットをするっていうのもそれもいいんじゃないかって最近思い始めてきた
2332280	2344080	だってさー今付属行ってもさー中途半端じゃなんか
2344560	2347680	中途半端じゃない
2350000	2352520	なんか
2352640	2357760	40歳で 例えば付属行って
2357760	2361600	dt 捨てたとするでしょ そしたらさー
2361600	2369480	ああなんで20代のうちにやっとかなかったんだろうってさー すごい後悔すると思うんだよね
2369480	2377000	なんで今のこのタイミングなんだろうって 40すぎて
2377160	2380840	なんでこのタイミングなんだろう
2381840	2388880	こんなことなら こんな簡単なことならなんで20とかさー
2388880	2391760	それくらいで
2392400	2398240	付属行ってさー d 捨てなかったんだろうってなんか
2398240	2405360	ここまで来たらなんかさー好き好きな人に捧げたいって思っちゃう
2406360	2415280	ここまで来たら好きな人に捧げたいって思ってしまうね
2415280	2417280	ん
2429920	2432520	いつか
2432520	2436160	好きな相手ができて
2436160	2438160	ん
2441880	2447360	それで 実は僕
2449080	2457480	こういうこういう理由で 今まで経験がないないんですあなたに
2457480	2462680	あなたにもらってほしいんですって言って
2466280	2470400	それを言い出される誰か
2475120	2482200	俺が才40すぎて そういう相手が現れて
2483400	2488680	それを伝えた時どうどんな顔するだろうね
2489680	2491680	ん
2492040	2497400	その僕の彼女になる人は
2505080	2508760	やっ逆流はするよ
2519680	2524120	どどん引きされるかな
2524680	2527960	どどん引きされるかな
2537440	2540520	どうどうなんだろう
2544280	2547160	どうなんだろうな
2548160	2552080	本当にどん引きされるのかなやっぱ
2561160	2568160	悲劇悲劇のヒーロー いや悲劇のヒーローもっとかっこいいもんでしょ
2568960	2575160	441歳 dt で日が日が木のヒーローとかさ
2575320	2578160	なないでしょ
2589440	2596360	どこは非度41歳同程のヒーローがいるわけないでしょ
2596960	2605360	キーキーキーキーキーキーキーのヒーローっていうのがわかるけど
2605360	2611360	なんかチャプチャプリンのさ 町の日って知ってる
2611360	2617880	チャプリンが その目の見えない女性のために
2617880	2626200	女性のことを好きになってなんとか それを直してあげるの
2626360	2633240	どうやって直したんだかお金払って 手術代を
2633600	2641520	出してあげて 直してあげてそれでその女の人が
2641520	2650040	やっと目が見えるようになって初めてその自分に親切にしてくれた チャプリンを見るの
2650360	2656520	そうしたらあれ なんか私が思ってた
2656520	2663800	人と違うわみたいになって微妙な空気になって終わるの
2666720	2674480	あれ私が想像してたのはもっとかっこいいかっこよくてハンサムで
2675480	2685480	でそれでなんかがっかりするんで女性がそそそこがまあ面白いっていうか
2685480	2688480	あれなんだけど
2688480	2690480	ん
2699480	2705760	橋出すが子さんなくなったらしいね でも長駅したでしょ
2706760	2716920	橋出すが子って990を超えてんじゃないのもしかして 9時9時は超えてるでしょ
2716920	2719920	長駅したよね
2721480	2728040	995でしょ もうだ大王女じゃん
2729040	2739040	995ってだ大王女だよね そこまで行きたのがもうほんと
2739560	2742760	だ大王女だよね
2747080	2751400	お茶を飲むときに打って口が伸びる
2751560	2758880	いやそれ癖なんだよしょうしょうがないよ 治らないから
