start	end	text
30000	32000	よっ
33760	38160	よっ おいこだはい
39240	46240	見えたよ 人工好きにチャンキーからあタイトルにスカイパイディーでの忘れた
46600	50520	ちょっと待ってタイトル変えるはおじちゃん元気 おっ
50520	54000	第28にランプにしました
54560	57920	入れよう 追注目がね
61000	66000	人工ちゃんこんにちはハイカミカへ来たと
66640	69000	彼方から
72240	76640	はい ちゃんとタイトル変えた
77040	81080	人工最強人工最強人工最強人工最強人工最強
81080	83080	ん
88080	93160	口でちょっと見えてるのがマスクザ人工なんで人工って名前なの
93160	100240	じゃあ女の子女性限定スカイプを使用されたらお前どうするの面接どうだった
100240	104080	面接はボロボロでしたね
105080	107080	ん
107080	109080	さあって
112080	115080	オカマーダメです
118080	121080	来てくんないかなぁ
124080	128080	ぼぼいちゃダメです
135080	139080	なんでオカマダメなの? 心は女だよ 喋つダメだよ 口ビルダブリュー
139080	141080	まあまあ
141080	144080	心が
145080	149080	どうなんだろうね
149080	152080	ラムネちゃんぐらいの
152080	156080	可愛さがあれば
157080	162080	ラムネちゃんぐらいの
162080	166080	可愛さがあれば
178080	183080	というわけで女性限定スカイプとつまち
184080	187080	ラムネちゃん
187080	191080	人工さんこんにちは
191080	193080	ラムネ君狙ってんの
193080	195080	お前に個性しかやることないか
195080	197080	ここまで女性なし
197080	199080	口笑は可愛いよ
199080	201080	ラムネちゃん
201080	204080	ラムネちゃん抱きしめたい
205080	207080	友人になこう合体させたらこんなになるんだろうな
207080	209080	お前切れることないの? それタオルに前で良くないか
209080	211080	結局毎日配信してるじゃないか
211080	213080	88,888
213080	215080	さあって
215080	217080	かかってこないかな
217080	219080	女性で腰あげてきましたね
219080	221080	いやもうハードルあげない
221080	223080	普通でいい
223080	226080	というかね声だけでいいわ
226080	228080	おかまはかけていいです
228080	230080	別に
231080	234080	画面出したくないなら出さなくていい
234080	236080	声だけでいいよ
236080	238080	音声だけでいい
238080	240080	もう一人でいいか
240080	242080	リップニートみたいなことすんなよ
242080	244080	顔持ち笑い
244080	246080	ずっとこかんさわるのやめて
246080	248080	親方は普通
248080	250080	これからもずっと配信するぞこいつ
