start	end	text
0	3260	今さあ俺ニコ生禁止されてるんだけど
3260	5320	キャスなら次さあいいよね
5320	7600	コンディニューコインって何これ
7600	8720	コンディニューコイン
8720	10920	いやキャスなら大丈夫でしょ
10920	12880	5枚あると延長できるんだ
12880	13640	なるほど
13640	15440	キャスって30分だけで
15440	16720	30分だけで
16720	19480	それでコインが5枚もらったら
19480	20440	1時間延長
20440	21760	1時間までできるって
21760	23480	まあねちょっとね
23480	25400	でしょ21日
25400	27400	まあ嫌よないから結構減る
27400	28620	そうだねとりあえず
28620	31180	21日に美容室に着いたでしょ
31180	31740	いたでしょ
31740	32940	まあ知らないと思うけど
32940	33700	どんどん人
33700	35260	それでもう俺ね
35260	37620	その時ね交渉したの親と
37620	40180	俺は俺にとってニコ生は
40180	42380	まあ友達みたいなもんだから
42380	44620	ニコ生で配信するっていうことは
44620	46180	友達とコミュニケーション
46180	47220	取るようなもんで
47220	49860	もし親にあなた方も
49860	51220	友達いるでしょうって言って
51220	53420	友達ともう一切連絡を
53420	55180	ただどういう気持ちになる
55180	55580	って言ったの
55580	57340	そしたらマスク外していい
57340	59020	あれゆるりパンダ
59020	59580	ありがとう
59580	61820	なんのアイテムか知らないけど
61820	62620	とにかくね
62620	64740	このキャスもギリギリなんだよね
64740	66060	まあギリギリで言うか
66060	68220	親に許可を得たわけじゃないから
68220	70420	親に許可を得たわけじゃないんだよ
70420	74260	だからもしバレたらどうなんだろうと思う
74260	75660	うーん
75660	77420	でもキャスとりあえず
77420	80580	21日美容室から帰ってきて
80580	82220	親と話したんだけど
82220	83980	親にも俺いてやったの?
83980	86180	じゃあ俺にとってニコ生っていうのは
86660	89220	友達とコミュニケーション取るようなもんだから
89220	91420	あなた方も友達と全部
91420	92100	電話を切ってくれ
92100	93980	そしたら俺の気持ちがわかるから
93980	95500	そしたら親は
95500	97460	友達は自分の努力で
97460	99500	今まで繋ぎとめてきたんだから
99500	100620	それをしなかった
100620	103340	あなたの事業を自得でしょうって言われて
103340	105100	それで
105100	107260	まあ友達がいないのは事業を自得で
107260	109180	これから就労支援とか
109180	110780	そう就労支援とか
110780	111780	働いたりしたら
111780	114260	職場とかで友達とか来ればいいとかね
