start	end	text
0	2000	あ、どうもこんばんは、にんぽーです
2000	4600	えっとね、まぁちょっとね、Twitterとかで
4600	7300	ボリュームチャン入れようとね、Twitterとかオプチャでも
7300	10100	Twitterとかオプチャでも書いたんだけど
10100	13100	15日、15日ところ、マイク近い?
13100	16900	15日、えっとね、企業見学と
16900	19800	この、体験マイメンダム受けたんだけど
19800	21200	そこ落ちました
21200	22600	そこ落ちました、普通に
22600	27200	なんか、なんかね、体験2週間だよ
27200	29800	体験の2週間落ちた
29800	31600	そう、体験落ちたの2回目
31600	34400	去年の9月か10月に落ちて
34400	36400	それでまた、今回落ちて
36400	39200	まぁ、今回はその雑感というかね
39200	42400	まぁ、その感想というか、そういうのを語ろうと思います
44400	46600	退した人がなんでサラト放送してんだ
46600	48900	いやぁ、もう、もう許されたでしょ
48900	50400	昨日、土下座もしたし
51900	53400	いや、リア突ダメです
53400	54400	リア突ダメです
55000	60600	で、まぁ、発車で、まぁ、かすりもしなかった
60600	65400	発車受けて、体験マイメンダムで落ちて
65400	68600	書類選考で落ちて、一時面接で落ちて
68600	70200	そんな感じ、だから
70200	72200	画質悪い?
72200	74100	まぁ、画質ちょっと悪い?
74100	77500	抱えられないのかな、画体寝設定で
77500	79900	まぁ、いいや、この枠はこれでいいか
79900	81500	画質悪いけど
81500	85300	いやぁ、中一、あぁ、輪コツいらっしゃい
88300	90600	画質悪いのはまぁ、仕方ないよ
90600	93600	まぁ、それでね、俺が感じたことは
93600	96100	障害者雇用ってさぁ、そもそも
96100	99900	一般の、一般の求人に
99900	103100	光らない障害者を働かせようという
103100	106500	社会に、まぁ、社会に出して
106500	109400	ちゃんと労働させて、納税させようという
109400	112000	そういう、そういうコンセプトだと思うんだよ
112000	113400	障害者雇用
113400	115800	でも、俺が感じたことは
115800	118800	障害者雇用でも、一般雇用と同じ
118800	121000	まぁ、なるべくスペックが高くて
121000	126000	使えて、ちゃんと黙々と働いて
126000	128200	明るくてコミュニケーション能力があって
128200	133400	前向きで、そう、そういう人材を求めてるってこと
133400	135200	それってさぁ
135200	139400	障害者雇用のコンセプトに反してるよね
139400	142600	本来、この人、この人も
142600	144800	障害者雇用でしか
144800	148200	この人は、障害者雇用でしか働けないなぁ
148200	150300	もう、一般で、クローズで
150300	153400	うるさいよ、ギフト切れとか
153400	155500	そういう、まぁ、言っちゃ悪いけど
155500	157100	ダメな、ダメな順に
157100	160900	取っていくのが本当だと思うんだよね
160900	163600	ちょっとNG入れるね、連投してる人は
163600	165600	NG、NG入れるわ
167600	169200	NG入れるわ
169200	171200	ごめんね、ちょっとNG入れました
176200	179200	それは、あの、ハローワークの職員も言ってたの
179200	182000	俺が、その、障害者雇用で
182000	184000	体験に落とされたっていう
184000	186200	まぁ、9月に落とされたっていうことを知って
186200	187200	すごい怒ってた
187200	189200	本来なら、こういう人を
189200	191200	こういう人を、もう率先して
192200	197200	雇うのが、障害者雇用の
198200	201200	まぁ、役割なんじゃない?ないですかね?みたいに
201200	202200	怒ってた
202200	205200	こういう人を入社させてこそ
205200	208200	もう、社会的に意義のあることなんじゃない?
208200	210200	ないのかでね、ちょっと怒ってたよ
210200	212200	ハローワークのスタッフも
214200	217200	それ、まぁ、俺もそう思う
217200	219200	だってさ、普通にさ
219200	221200	社交的で、小魅力があって
221200	223200	20代で、大卒で
223200	225200	それで、それで、障害者という人は
225200	227200	別にさ、障害者雇用じゃなくても
227200	229200	怒かるじゃん、普通に
230200	231200	普通に怒かるじゃん
231200	233200	別に、クローズで働いても
233200	235200	そういう人が
235200	237200	クローズで面接受けても
237200	239200	そういう人は怒かるじゃん
240200	242200	本来なら、僕みたいな、もう
242200	245200	普通の、障害者雇用じゃない
245200	248200	一般企業で、クローズ、クローズで
248200	250200	働いて、就職活動しても
250200	252200	絶対浮かんないっていう人を
252200	256200	雇うのが、障害者雇用の意義なんじゃないの?
258200	260200	今日はね、悲しかったよ
260200	262200	落ちたって聞かされて
262200	264200	悲しいとともに
264200	266200	悲しいとともに
266200	268200	ちょっとね、怒りを覚えた俺は
271200	274200	障害者雇用の意義って何なんだって
278200	280200	まあ、それが言いたかった
283200	285200	あとね、なんだっけ
285200	287200	その断られた
287200	289200	というか、落とされた理由だけど
289200	292200	弊社の求める人物像に
292200	294200	合わなかったって
294200	296200	言われたんだって
296200	298200	弊社の求める人物像に
298200	299200	合わなかった
299200	301200	これってどう思う?
301200	303200	弊社の求める人物像に
303200	305200	合わなかった
305200	307200	これってさ
307200	309200	建前って感じがするんだけど
312200	314200	それで
314200	316200	就労支援のスタッフに電話が
316200	318200	来たらしいんだけど
318200	320200	それで
320200	322200	そこで電話を切ろうとしたんだって
322200	324200	その採用担当者が
324200	326200	そこで電話を切ろうとしたんだって
326200	328200	その採用担当者が
329200	331200	それで
331200	333200	ちょっと待ってくださいって
333200	335200	就労支援のスタッフが電話で
335200	337200	他に何か
337200	339200	原因とか
339200	341200	今後のために
341200	343200	フィードバックがあれば教えてください
343200	345200	って言ったんだって
345200	347200	そしたら
349200	351200	俺が働きたい理由に
351200	353200	ちょっとね、かかりが
353200	355200	かかりを感じたんだって
355200	357200	その採用担当者
357200	359200	それが何かというと
359200	361200	俺さ
361200	363200	面接で
363200	365200	あなたはなぜ働きたいと思ったんですか
365200	367200	って言われて
367200	369200	俺はこう答えた
369200	371200	ちょっと
371200	373200	親が
373200	375200	年老いてきて
375200	377200	その姿を見てたら
377200	379200	もっと自分がしっかりしなきゃなと思って
379200	381200	働こうと思いましたって
381200	383200	俺そう言ったの?
383200	385200	でも
385200	387200	もっと
387200	389200	自分がなぜ働きたいかっていうことを
389200	391200	言ってくれた方が
391200	393200	よかったって言われた
393200	395200	親とか関係なく
395200	397200	自分がどう
397200	399200	なぜ自分が
399200	401200	働きたいのかっていうのを
401200	403200	その親の
403200	405200	親とかに理由を
405200	407200	求めるんじゃなくて
407200	409200	もっと自分自身から湧き上がってくる
