start	end	text
30000	36000	これ配信しますよ?マリーナか電話来た
36000	38000	もしもーし
38000	40000	もしもし
40000	42000	はい
42000	44000	あ、調査をしてほしいんだよね
44000	46000	まだ行ってないけど
46000	48000	携帯止まってて
48000	50000	ちょっと連絡取れないかな
50000	52000	あ、そうなんだ
52000	56000	これ終わったら位置情報と店の名前と
56000	58000	店番を教えるわ
58000	60000	はい、部屋版ごめんね
60000	62000	はい
70000	72000	何歌おうかな
86000	88000	なんか歌ってよ
88000	90000	忍法さんの歌が来たよ
90000	92000	私めちゃくちゃ普通だからやめて
92000	94000	いや、僕もね
94000	96000	歌える歌さっき歌っちゃったんだよ
98000	100000	やだよ
100000	102000	私忍法さんの枠で
102000	104000	歌いたくないよ
104000	106000	なんでかっていうと
106000	108000	忍法さんの歌のハードルが高すぎて
108000	110000	もう何もできないよ
110000	112000	私は
112000	114000	ラルク歌ってって言ってるよ
114000	116000	ラルク
116000	118000	歌詞歌ってる
118000	120000	歌詞をまた歌うの
120000	122000	歌詞歌って
122000	124000	アンポール来てたのにさ
124000	126000	歌ってなかったよ
128000	130000	えー
130000	132000	あれじゃふざけてないの
132000	134000	ふざけてない
134000	136000	歌詞一緒に歌ってください
136000	138000	歌詞一発目歌ってくださいよ
138000	140000	分かんない
140000	142000	私ラルクよく分かんない
144000	146000	there is
150000	152000	ここ?
152000	154000	10 ers
154000	156000	ずっと あれじゃなかったんだよ
156000	158000	あれだってめっちゃ
158000	160000	初めてだよ
160000	162000	見たの
162000	164000	あれじゃなくていい?
164000	166000	あ、うん
166000	168000	後であれすんす winner
170000	172000	なんかあるんだよ
174000	176000	ああああああ
176000	178000	ああああああ
178000	180000	ああああああ
180000	182000	ああああああ
182000	184000	ああああああ
184000	186000	ああああああ
186000	188000	ああああああ
188000	190000	ああああああ
190000	192000	ああああああ
192000	194000	ああああああ
194000	196000	ああああああ
198000	200000	ああああああ
200000	202000	ああああああ
202000	204000	ああああああ
204000	206000	ああああああ
206000	212000	ああああああ
225000	227000	ああああああ
227000	229000	ああああああ
229000	231000	ああああああ
231000	241000	不足を見せてゆくからだ
241000	251000	鮮やかに失われる この意識に糧を残して
251000	267000	鮮やかに失われる この意識に糧を残して
268000	276000	その人はきっとあなたであって
276000	287000	胸の中で壊れながら 僕は夢を夢で
287000	295000	いつも僕を愛おう
295000	301000	心が痛む 眠れぬ魂
301000	312000	いつも 鮮やかに失わせても
317000	329000	鮮やかに失われる この意識に糧を残して
329000	337000	鮮やかに失われる この意識に糧を残して
337000	346000	生まれ変わる日を生かす
