start	end	text
0	4320	あーあーあーあー、あ、どうもこんばんは、みんぽうです。
4320	9720	えっとね、今日ね、ハローワークいた、とりあえずハローワークでの出来事を話して、
9720	12560	まあ、明日の予定とか話そうかな、ついらっしゃい。
12560	18400	今日ね、ハローワークで、僕とハローワークの職員と就労支援のスタッフとで
18400	21640	停団をしてきました。停団をしてきました。
21640	29560	で、お、俺がそのさ、15日に見学行きを落とされたじゃん、体験前面談で。
29560	33880	え、そしたら、ハロワの職員がすごいびっくりして
33880	37160	え、何度落ちたの?って言われたから
37160	45400	いや、実は、弊社の求める人物像に合わなかったって言われましたって言ったらね
45400	49080	そしたら、ハロワの職員が
49080	51960	なんだよ、それってさ、すごい怒だ
51960	54920	なんだよ、それで
54920	58680	それで、もっと詳しくきたから
58680	61640	こんばんは、忍法さん
61640	62680	日本語でOK
62680	68040	で、それで、就労支援スタッフがもっと詳しく話したの
68040	71880	まず、働く理由を聞かれて
71880	76280	忍法さんは親が高齢になってきたから焦って
76280	78280	親が高齢になったので
78280	83960	それで焦って焦りを感じて就職を決意しました
84680	91560	相手方は、そういう状況にならなきゃ動けない人なんです
91560	94040	ですね、と思いましたって言ったらしいの
94040	98040	それを言ったら、なんだよ、それってハロワの職員がいて
98040	102680	そんだったら、最初から体験前面談なんか消させるなよ
102680	104040	すごい怒れたの
104040	106760	すごい怒れたの
106760	109240	まあ、確かに俺もそう思って
109240	112120	そんな理由だったってさ
112120	114120	そしたらハロワ職員が
114120	120200	いや、そういうふうに焦ってる人の方が仕事を真面目に頑張るでしょって
120200	126840	なんかハロワのね、最初さ、事務的な感じかと思ったら結構熱いんだね
126840	133720	なんとか利用者を就職させようって熱い思いを抱えてるってことが分かった
136280	137480	どうしよう、明日
137480	140840	俺さ、明日さ
140840	145800	エヴァの劇場版の最終作見に行こうと思ってたの
145800	147080	エヴァンゲリオン
147080	151160	で、なぜこんなエヴァンゲリオン見に行くのが遅れたかで言うと
151160	153880	なんか怖かったんだよね
153880	158600	本当はまあ、公開日すぐに見に来たけど
158600	161160	怖かったんだよね
161160	163640	なぜ怖かったかっていうと
163640	166920	俺さ、今までさ、エヴァンゲリオンあんま好きじゃないって言ってたじゃん
166920	168600	でも違うんだよ
168600	170520	本当、まあ面白さで言ったら
170520	173400	な、なでしこで機動戦艦なでしこ
173400	176280	でも、エヴァンゲリオンは
176280	180520	俺の青春時代の人格を構成するのに
180520	182920	多大に寄与した、そういう作品なの
182920	185400	そう、好きすぎる、ま、まじで好きすぎる
185400	190600	だから、見に行くのがちょっとね、こ、怖かったの
190600	191800	うん、そう
191800	194760	し、しんじくんにすごい感情移入してた
194760	197000	と言うか、俺がしんじくんだって
197000	200120	そう、中高生でさ、俺高校生で見たんだけど
200120	203480	つうかね、最初の放送でリアルタイムでは見てなかったんだよ
203480	204760	ちょ、ちょっと見たかもしんない
204760	208280	でもその後、高校2年か高校3年かな
208280	210920	その時に、まあ深夜で一生放送やってたの
210920	214280	1997年か、そ、それくらい
214280	216600	それ、それ、それ見て、俺ハマって
216600	219240	え、な、な、なにこれ?と思って
219240	221320	もうすごい衝撃を受けた
221400	225080	なんか、今まで見たアニメとは全然違うって思った
225080	229240	なんかね、アスカが、アスカがさ、なんかさ
229240	232520	ま、マグマにさ、マグマにさ、入るとこあるじゃん
232520	233880	それで出ていくじゃん
233880	236520	その時さ、普通さ、もっと取り乱すじゃん
236520	238360	でもアスカは取り乱さないの
238360	240920	それで、あ、これで終わりか
240920	242680	嫌だなって言うの、アスカが
244200	246120	あ、これで終わりか
246120	248520	嫌だな、普通取り乱すじゃん
248520	250200	14歳の女の子だ
250200	252200	でも、そこは取り乱さないで
