start	end	text
0	1020	ぬぅぅー
1020	1740	あ、どうも
1740	2980	やー、ちょっとね、やー
2980	4400	経作業の、前の一段
4400	6240	誰か職場体験断られた
6240	8340	パートの経作業の会社に
8340	10360	体験させてくださいってさ
10360	12080	体験さしてくださいって
12080	13160	書類出したけど
13160	14040	断られます
14040	14640	いやー
14640	15320	なんかもう
15320	15960	やる、やる
15960	17000	やる気なくすわ
17000	18140	なん、なんでなんだろ
18140	18760	あのさー
18760	19220	なんだっけ
19220	20160	あれも作ったのに
20160	22480	終、終老パスポートも作ってさー
22480	24840	終老パスポートと履歴証拠って
24840	25840	なんなんだろうね
25840	26860	なんかもうやだわ
26860	27880	理由はなんだろ
27880	28960	41歳
28960	30440	な、なんでなんだろう
30440	31640	だってさ、パートだよ
31640	33480	もう11連敗だよ
33480	34560	ま、前で誰
34560	35240	ふっ
35240	37360	なお子が今後関わらない?
37360	39160	いや、そんなのもう釣られないわ
39160	40200	いやー
40200	41920	もう11連敗ぐらい?
41920	42720	10連敗?
42720	44680	なんかもう数えてないから分かんないわ
44680	46560	数えてないから分かんないわもう
46560	47760	仕事選んでないよ
47760	49240	今回のは計作業だよ
49240	50080	計作業だよ
50080	53040	その体験すらさせてもらえないんだよ
53040	55120	体験すらさせてもらえないんだよ
55120	56240	なんか落ち込むわ
56240	58120	いや、理由分からん
58160	58920	とりあえず
58920	61480	残念ながらお壊りするけどなりましたとか
61480	62440	通知には書いてある
62440	63720	いや、派遣がやだ
63720	64480	意味ないじゃん
64480	65320	しょうがないじゃん
65320	66360	一生働けないじゃん
66360	67840	県とかバイトとかさ
67840	69920	いや、俺ここまで落ちるとは思わなかったよ
69920	72080	体験ぐらいさせてもらって
72080	72840	それでさ
72840	75000	この人ちょっと家に会わないなってさ
75000	76640	問われられるなら分かるよ
76640	78920	でもさ、書類選考の段階で
78920	80920	体験すら受けさせてもらえないと
80920	82120	おかしくない?ちょっと
82120	83440	なんなの?理由は
83440	84280	理由は何?
84280	85520	理由はなんなの?
85520	86960	いや、家帰ってきたら
86960	88720	この手紙が届いてて
88720	90040	それを読んだから
90040	91280	今スカイプチャットで
91280	92960	就労支援の人に伝えたけど
92960	94120	返事はないね
94120	96360	手作業の体験すらできないんだよ
96360	97360	そりゃさ
97360	98280	このこんなさ
98280	99520	解消のない男
99520	100920	マリニャンに振られるような
100920	101760	やわれるような
101760	103680	仕事もできつからないようなさ
103680	104760	41歳で
104760	105880	パートの仕事すら
105880	107920	パートの職場体験すら
107920	109280	受けさせてもらえないような
109280	111040	解消のない男
111040	111680	嫌な
111680	112200	ちょっと待って
112200	113240	手紙読んでみよ
113240	114320	ちょっともう一度
114320	115720	可愛いギフトありがと
116400	117480	ちょっと待って
117480	117960	読むよ
117960	121040	職場実習エントリー結果について
121040	123320	事課ますます誤請証のこと
123320	124960	およろく申し上げます
124960	125760	その度は
125760	128000	職場実習のエントリー書類を
128000	129120	送付いただきまして
129120	130920	誠にありがとうございます
130920	133440	緊張に憲法調整を重ねました
133440	135040	結果実習の受け入れを
135040	137720	終わりさせていただく結果となりました
137720	139960	送りいただいたエントリー書類は
139960	141880	弊社が責任をもらいたしますので
141880	142720	了承ください
