start	end	text
0	5600	お客様専用ダイナミックマイクが4点セット、1,000ウォトマイクも全国で販売中です。
5600	9000	今後も感染防止に努めてまいります。
9000	12200	お客様のご理解とご協力をお願いいたします。
12200	15000	カラオケ管感染症対策。
15000	19000	カラオケ管では、指導道を定期的に開放し、
19000	22000	入り口にはアルコール消毒液を設置。
22000	27000	お客様全員の減温と、ソーシャルディスタンスをお願いしております。
27000	29000	マスコをお持ちしていない場合は、
29000	32000	マスコをお持ちしていただきます。
32000	34000	残念な場所でご利用の際には、
34000	37000	マイクシャワーを貸しております。
37000	41000	お会計時には、止め方を使用させていただきます。
45000	48000	カラオケ管では、感染を常に稼働させ、
48000	51000	開け部屋はドアを開放しております。
51000	54000	ご認識に当たり、全員の半分以下でのご利用と、
54000	58000	大人数の場合は、お部屋を分けてのご案内に呼吸をください。
58000	62000	お部屋内では、適切な気持ちをお利用ください。
62000	65000	マイクやリモコンは毎回消毒し、
65000	69000	お客様の手が触れる部分も定期的に消毒しております。
73000	75000	カラオケ管の従業員は、
75000	77000	蛍光チェックを徹底しているほか、
77000	80000	手洗い、アルコール消毒を行っております。
81000	83000	レンズいらない?
85000	87000	光学レンズいらない?
90000	94000	光学レンズいる人はいらない人は、平。
96000	100000	光学レンズいる人はいらない人は、平。
104000	106000	あ、平が多いな。
106000	109000	じゃあ、光学レンズ外すわ。
111000	114000	大好評のお客様専用ダイナミックマイクが、
114000	117000	4点セット、1800円で売り上げます。
117000	118000	光学レンズ外そう。
118000	120000	マイクのみも、1800円で販売中。
120000	121000	お、これでいい?
121000	124000	高級感溢れるプライライトマイクも、
124000	126000	全国で販売中です。
126000	129000	今後も、感染防止に努めてまいります。
129000	131000	さて、歌うか。
131000	133000	お願いいたします。
140000	142000	あ、あ、あ。
144000	149000	ミュージック音量・イコールベル・マイク音量。
158000	160000	よし。
161000	163000	えっと。
168000	170000	あ、これどうやってスイッチ入れるの?
170000	172000	あ、これか。
192000	194000	ちょっと待って。
204000	206000	何歌おうかな。
221000	223000	このカラオケでの思い出や、
223000	225000	ドライフラワーを歌うコツ、
225000	227000	そして、ミュージシングル、
227000	229000	インフィニティに詰められた思いなど、
229000	231000	お話を伺いました。
233000	235000	ドライフラワーが、
235000	237000	カラオケで本当にたくさんの方々に、
237000	239000	歌われていますよね。
239000	241000	こんなにたくさんの方々に、
241000	243000	歌われると思ってました?
243000	245000	いや、最初は全然思っていなかった。
245000	247000	あ、これ、歌うか。
247000	249000	あんまり知らなかったんですけど、
249000	251000	歌われてたんだけど、すごく嬉しさが、
251000	253000	分け入れた感じです。
253000	255000	ちょっと操作の仕方は分かんないんだけど。
257000	259000	どうやって操作するの?
261000	263000	あ、曲を探すの。
263000	265000	歌手名。
269000	271000	フレベリック歌おうかな。
275000	277000	フレ…
277000	279000	フレベリック?
293000	295000	スキライズ?
299000	301000	よし、これ歌おう。
307000	309000	いいな、歌ってください。
309000	311000	お願いします。
337000	339000	フレベリック歌おうかな。
357000	359000	ずっと前から言っていた
359000	361000	アーダムコーナーの愛されたい
361000	363000	ずっと前から言っていた
363000	365000	安心探して荒々探し
365000	367000	ずっと前から知っていた
369000	371000	好きと嫌いのトップに会い
371000	373000	ずっと前から知っていた
373000	375000	無体だって話したあの日
375000	377000	純情感情論
377000	379000	そうあなたの
379000	381000	そういうところが嫌いです
381000	383000	嫌いです
383000	385000	でも嫌いになれない
385000	387000	どうして
387000	389000	純情感情論
389000	391000	そうあなたの
391000	393000	そういうところが嫌いです
393000	395000	やかましいし騒がしいし
395000	397000	好きも嫌いもあなた次第
407000	409000	ずっと前から知っていた
411000	413000	嫌よ嫌よも好きのうち
413000	415000	ずっと前から知っていた
415000	417000	狂ったふりしてすっからかん
417000	419000	ずっと前から知っていた
421000	423000	狐につままれたが気づけって
423000	425000	嘘の自分です
425000	427000	誰よりも本当の自分で嫌われよ
429000	431000	純情感情論
431000	433000	そうあなたのそういうところが嫌いです
433000	435000	嫌いです
435000	437000	でも嫌いになれない
437000	439000	どうして
439000	441000	純情感情論
441000	443000	そうあなたのそういうところが嫌いです
443000	445000	嫌いです
445000	447000	でも素直になれない
447000	449000	嫌い嫌いと言ってない
449000	451000	だってだってだって大体
451000	453000	嫌いになってまた思い出して
453000	455000	そそそそ
455000	457000	そうありそうに
457000	459000	いないそうどうして溺れちゃって
459000	461000	だから純情感情論
461000	463000	そうあなたのそういうところが嫌いです
465000	467000	やかましいし騒がしいけど
467000	469000	だけどそんなに嫌いじゃない
479000	481000	純情感情論
485000	487000	そうあなたのそういうところが嫌いです
487000	489000	嫌いです
489000	491000	でも嫌いになれない
491000	493000	どうして
493000	495000	純情感情論
495000	497000	そうあなたのそういうところが嫌いです
497000	499000	嫌いです
499000	501000	でも素直になれない
501000	503000	嫌い嫌いと言ってない
503000	505000	だってだってだって
505000	507000	毎回期待を裂いては
507000	525160	あなたのそういうところが嫌いです 狂おしいってどん悩ましいって取ったけどそんなに嫌いじゃない
525160	529240	狂おしいほど噛み締めたい
530240	534240	パチパチパチパチ
534240	537240	次何歌うか
541240	549240	フレディック、フレディックはギャバン、ギャバンって知らないんだよね
552240	555240	ミスチル?
556240	560240	ギャバン歌うかちゃ
565240	568240	えっと
569240	572240	ホンドル
586240	596240	ギャバン?ギャバンってさギャバンって曲名ギャバンなの?
599240	603240	ギャバンってさ知らないんだよね
604240	607240	俺世代じゃないから
607240	610240	ギャバン?
613240	616240	ギャバンで出てこないんだけど
616240	619240	なんて曲名?
619240	622240	宇宙刑事ギャバンか
622240	625240	待って
637240	640240	宇宙
641240	644240	宇宙
