start	end	text
0	2000	ああああああ
2000	4000	えーとねちょっと
4000	6000	ごめんちょっとね
6000	8000	言い忘れたことあった
8000	10000	言い忘れたことあったけど
10000	12000	今日はちょっとね
12000	14000	集活の話するわ
14000	16000	いつもさ女性の話とかばっかしてるから
16000	18000	今日は
18000	20000	就職の話する
20000	22000	女とかさ
22000	24000	本当どうでもいいんだけど
24000	26000	今さ俺さ
26000	28000	2件2件3件4件
28000	30000	受けてたでしょ
30000	32000	このうちの意見
32000	34000	とある事務の会社なんだけど
34000	36000	そこに
36000	38000	見学の打診をして
38000	40000	もらってたの
40000	42000	見学の打診をしてもらってたら
42000	44000	今日
44000	46000	もう決まっちゃったんだって
46000	48000	人が入って
48000	50000	人が雇われて
50000	52000	それが今日電話があった
52000	54000	嘘じゃないよ
54000	56000	だからさ俺考えたんだけど
56000	58000	見学でさ
58000	60000	俺さ見学ってさ
60000	62000	見学平行して
62000	64000	採用活動するじゃん企業で
64000	66000	だからさ見学って
66000	68000	どうなのかなと思って
68000	70000	なんか俺さ最近さ
70000	72000	最近さ
72000	74000	企業に
74000	76000	求人見つけるでしょそしたら
76000	78000	そこにハロワの人に頼んでもらって
78000	80000	見学まずは見学と
80000	82000	実習
82000	84000	体験入社させてください
84000	86000	みたいな
86000	88000	裏技なんだけど裏技を作ってたの
88000	90000	使ってたの
90000	92000	でもそれをやってると
92000	94000	それと並行してその企業は
94000	96000	採用活動するでしょ
96000	98000	裏技使ってたんだよね
98000	100000	普通に書類選考とか面接とか
100000	102000	あるでしょそれを
102000	104000	それをしないで
104000	106000	ハロワの人に頼んで
106000	108000	まずは見学と実習させてもらえないかって
108000	110000	企業に電話してもらうの
110000	112000	でもそれやってると
112000	114000	他のいい人がいたら
114000	116000	先に採用しちゃうと思うんだよね
116000	118000	企業は
118000	120000	だからさ
120000	122000	見学とか体験とか
122000	124000	もうちょっとね
124000	126000	もろはのつるぎだよね
126000	128000	そうだ親方から
128000	130000	メール来たかな
130000	132000	ちょっとさっき親方に
132000	134000	ひどい態度取っちゃったな
134000	136000	ちょっとイライラして親方に
136000	138000	ひどい態度取っちゃった
138000	140000	謝っとこ
140000	144000	イラついた態度取って
144000	148000	ごめんね
148000	156000	明日楽しみにしてるよ
158000	160000	いや親方に
160000	162000	ブロックされてないでしょ
162000	164000	いやなんかね
164000	166000	親方が僕の
166000	168000	何だっけ
168000	170000	意見を言ってくれるんだで
170000	172000	俺の発達障害について
172000	174000	意見を言ってくれるんだって
