start	end	text
0	4000	おはようございます
4000	8000	カセちゃんとデート決まったけど
8000	10000	デート決まったけど
10000	11000	嬉しいけどさ
11000	13000	悲しい
13000	16000	いや嬉しいけど
16000	18000	悲しいなんか
18000	20000	いや違う
20000	23000	いやカセちゃんとデートすることは決まった
23000	27000	失恋の傷を癒すデートになる
27000	31000	いやマホちゃんから連絡来ない
31000	33000	俺さカセちゃんはさ
33000	35000	旦那と別れたと思ってたけど
35000	37000	結婚してるんだねまだ
37000	39000	だから好きになってもさ
39000	40000	しょうがないよね
40000	42000	カセちゃんすごい優しいよ
42000	43000	マホちゃんから連絡来たら
43000	44000	どうやってもいいんです
44000	47000	行くれるぐらいの子だよ
47000	49000	いやでもさ
49000	51000	やっぱカセちゃんもいい人だね
51000	53000	DMでやりとりしたけど
53000	55000	なんかそういう普通のデートしたいからさ
55000	56000	映画みたい
56000	57000	ご飯食べたら
57000	61000	カセちゃんと楽しむわ
61000	65000	いや普通に楽しみなんだけど
65000	67000	新幹線台ちゃんと往復出すよ
67000	70000	だって俺のさ初めてのデートでさ
70000	74000	最初で最後のデートになるかもしれないから
74000	75000	もしかしたらさ
75000	78000	カセちゃんのこと好きになっちゃうかもしれないよ
78000	81000	カセちゃんのこと好きになっちゃうかもしれないけど
81000	83000	でも報われないよね
83000	84000	ドズマなんだし
84000	87000	いやなんか離婚したで風の噂で聞いたけど
87000	89000	離婚はしてないみたいなんで
89000	92000	ハイパーマホちゃんはなんか病んでるから
92000	94000	シールに分かったおはよう
94000	96000	いやなんかもともと
96000	98000	ハイパーマホちゃんとデート行く予定だって
98000	100000	それがダメになっちゃって
100000	101000	なんかもう
101000	104000	マホちゃんのことは忘れたいわ
104000	106000	なんかカセちゃんがさ
106000	110000	カセちゃんがマホちゃんのこと忘れさせてくれたらいいの
110000	112000	忘れさせてくれたらさ
112000	113000	嬉しいよ
115000	116000	なんか辛いもん
119000	122000	だからカセちゃんと精一杯ただのしんでくるわ
122000	125000	まあ映画は配信できないし
125000	128000	食事もお店の許可もない中で配信できないけど
128000	130000	でもまあいいよ配信できなくて
130000	132000	普通に楽しんでくるから
134000	136000	いやカセちゃんも重く感じるか
136000	139000	俺めちゃくちゃ重たいと思うよ
139000	141000	めちゃくちゃ重たいと思うよ
141000	144000	ただ会ったこともない人にと思ってさ
144000	145000	悲しくなったりさ
145000	146000	するんだ
148000	150000	なんでさ
150000	153000	いやハイパーマホちゃんはなんか病んでるって
153000	156000	でも電話も取れないぐらい病んでるからさ
156000	159000	いや普通になんかカセちゃん困ってる
161000	164000	いや俺今日ちょっと午前中用事があるからさ
164000	165000	30分で終わるけど
167000	169000	いやたぶんカセちゃんとのデートが
169000	172000	俺の最初で最後のデートになるかもしれないし
172000	173000	すごい楽しんでくるわ
174000	177000	最初で最後のデートになるかもしれないからさ
178000	179000	いやもう
179000	181000	うなぎ野郎さんイケメンギフトありがとう
181000	183000	カセちゃんにプレッシャーかけるな
188000	190000	戦争に行くの笑っちゃったんだけど
190000	193000	いやでもカセちゃんをさ好きになった
193000	196000	ハイパーマホちゃんのこと忘れたいと思ったけど
196000	198000	カセちゃん好きになってもさ
198000	200000	カセちゃんは結婚してるからさ
200000	202000	それも叶わないと思ったら
202000	204000	どうなんだろう
205000	207000	誰を好きになるのもさ
207000	208000	地獄だよね
208000	210000	誰を好きになっても辛いよね
210000	212000	こんな状況だって
212000	215000	楽しくデートするよ
218000	220000	マホちゃんは連絡ないし
220000	222000	マホちゃんから連絡ないし
222000	223000	だからもうダメだ
223000	225000	俺自分でもさ
225000	227000	本当にメンヘラだと思うよ
227000	229000	本当にメンヘラだと思うよ
229000	232000	いやカセちゃんとデートするの楽しみです
232000	234000	なんか楽しみだけど悲しい
234000	236000	交通費分からない
236000	238000	交通費ぐらい払うよ
238000	239000	だってさ
239000	243000	俺のさ41歳での初めてのデート相手になってくれるんだから
243000	245000	交通費ぐらいさ余裕で払うよ
247000	248000	いやどうなんだ
250000	252000	いや重いのかな
253000	257000	俺のさ初めてのデートのさ
258000	261000	明日は本当楽しんでいきます
261000	264000	いやカセちゃんすごい可愛いしさ
264000	266000	すごく可愛いし
266000	270000	初めてのデートの相手があんな可愛い子
270000	272000	すごいさ嬉しいけど
272000	275000	明日はね笑顔で行くよ
275000	278000	明日は笑顔で行くわ
278000	280000	まあ今だけ
280000	283000	なんか普通に映画館で手を繋ぎたいな
283000	285000	なんかまた爪が取れたわ
285000	287000	いや全身不安定だわ
287000	292000	いやなんか最近さボロボロ足の爪が取れるんだけど
292000	296000	いやなんか普通に手を繋いながら映画見たいと思ったけど
296000	297000	ダメかも
298000	299000	病気なの?
299000	301000	通話だカセちゃんのスカイプとか知らないし
301000	302000	いいでしょ
302000	304000	手繋いでいいのかなドズマだけど
307000	309000	もう泣かないわ
309000	310000	泣かないわスカイプ
310000	312000	スカイプ立ち上げるわ
312000	314000	カセちゃんスカイプしてくれんの?
314000	316000	スカイプID書くわじゃあ
317000	319000	ちょっとこうじか電話かかってきたんだけど
319000	321000	カセちゃんと今やるスカイプ書けるか
321000	326000	CAGOW98UnderbarEWRSです
328000	329000	あカセちゃん
329000	330000	うちのショップ
330000	331000	こんにちわ
331000	333000	おはようございます
334000	335000	なんで泣いてるんですか
335000	336000	いや
336000	337000	いやなんか
337000	339000	悲しくなって
339000	342000	いやカセちゃんデートできるの嬉しい
342000	345000	ハイパーマフちゃんと終わっちゃだの
345000	346000	終わっちゃだの?
346000	348000	そうそれが悲しく
348000	349000	なるほど
349000	350000	いや
350000	353000	でも明日はちゃんとデート楽しもうね
353000	356000	本当に映画見ながら泣かないでくださいよ
356000	359000	映画の映画見てると手繋いでいいかな
359000	360000	ありますね
360000	361000	はい
361000	362000	そんなに落とさないで
362000	363000	ありがとう
363000	364000	ワンモーションとか終わったり
364000	366000	ワンモーションから連絡来るかもしれない
366000	368000	いや多分無理だと思う
368000	370000	そんなのはないよ
370000	371000	大丈夫
371000	372000	ありがとう
372000	374000	希望を持って泣かないで
374000	375000	お疲れ様で頑張って
375000	376000	じゃあ
376000	377000	よろしくお願いします
377000	378000	明日だね
378000	379000	よろしく
380000	381000	手繋ぐのは
381000	382000	なんか
382000	384000	旦那に相談しないためだ
384000	385000	ミラー
385000	386000	ひまわりちゃん
386000	387000	なんか来たの
387000	388000	ミラーしてもいいよ全然
388000	390000	全然ミラーしてもいいよ
391000	392000	いや
392000	393000	いやなんかね
396000	397000	はい
397000	398000	どうしたの
398000	399000	何
399000	400000	いや
400000	403000	いやハイパーマホちゃんとのデートがなくなっちゃったから
403000	405000	俺もちょっと昨日寝てて
405000	406000	途中から
406000	408000	途中から見た時はもうない
408000	409000	どうしたのかな
409000	410000	なんで
410000	411000	いやなんか
411000	413000	深夜女となんか揉めてて
413000	415000	嫌んでるとか言われ
415000	417000	ビラビラ見せて嫌んでないの?
417000	419000	いやなんか深夜女に脅されてるらしい
419000	420000	どうしたらさ
420000	422000	ご用くんがなんとかできないの?
422000	424000	なんとかできないじゃん
424000	425000	なんで
425000	426000	アドバイスはさ
426000	427000	できるけど
427000	428000	警察以降とか
428000	429000	警察
429000	430000	こういうのがいけないな
430000	431000	お前ら
431000	432000	ずーず警察に頼る
