start	end	text
0	4040	あーあ、どうもおはようございます
4040	7380	えーとね、今日はちょっと最近の自分について
7380	11840	ちょっとね、就労支援前にちょっと振り返ろうと思ってさ
11840	16200	おはよう。なんか昨日なんかさ、おかしかだもん
16200	18000	昨日とかおかしかだもん、なんか
18000	21560	というかここ数日だよね
21560	23000	ここ数日だよね
23000	27640	えーと、マイマイちゃんとデートの約束をしたあたりから
27640	29240	シェリオやかったおはよう
29240	34680	デートしたり、村間子ちゃんにトツ、スカイプトツだってなんかして
34680	37680	デートの約束を取り付けたり
37680	41080	そう、それでハイパーマホちゃんに告白したり
41080	44000	ハイパーマホちゃんに振られたって言って泣いたり
44000	46840	なんかね、いろいろおかしいよ
46840	48280	マイケル大劇堂?
48280	49160	マイケル?
49160	52760	なんか自分がさ、そう覚醒してた
52760	54960	マイマイのこと忘れてないよ
54960	58440	ちょっと待って、マイマイの痛みを
58440	61120	どうしたんだろう?
61120	62320	いや、覚醒じゃない
62320	63720	覚醒剤じゃなくて
63720	67800	ちゃんと精神化でもらった肌血障害のコンサートって薬
67800	71360	それを飲んでるからおかしくなるのかな
72920	76040	就労支援はもうすぐ
76040	81160	なんか自分らしくないと思ってさ
81160	83520	なんかここ最近さ
83520	86360	ここ最近なんか自分が自分じゃないみたいなさ
86400	88800	そんな感じするんだよね、ニコ生やってて
88800	89720	就労支援もうやめないよ
89720	90640	就労支援くじから12時
90640	91560	なおこいらっしゃい
91560	92640	自分を応募してたら怒られるに決まってるんだよ
92640	93840	天中Wお前はお前らしくないほうがいい
93840	95600	なんか俺らしくないよね
95600	96120	お前はお前らしくない
96120	99280	だってさ、ずっと引きこもって誰とも喋らずに
99280	100040	毎日
100040	101160	自分だちだって18年に
101160	102520	顔工事してないよ
102520	103240	痩せただけだよ
103240	103960	自分が自分だちだって18年になって
103960	104480	顔工事してたけど
104480	104840	お前はお前らしくなってよ
104840	105360	お前はお前らしくなってよ
105360	105760	お前はお前らしくなってよ
105760	106800	おはよう
106800	107520	就労支援やめたほうがいい
107520	108360	なおアドバイス全部無視して
108360	109280	あーそう
109280	112240	なんかスカイプ突やり始めてからも
112240	113760	おかしくなった
113760	114880	俺ほんとはさ
114880	115520	あんなさ
115520	117360	意地悪なキャラじゃないもん
117360	118960	おとなしくて
118960	120840	ご視聴しなくて
120840	121600	袋は取らないよ
121600	122320	アドバイス全部無視して
122320	122840	マウントとってけど
122840	123440	それを謝罪してから
123440	124240	家を正論を悪くないんだよ
124240	126400	ん?なんかおかしいんだよな
126400	128160	どうしちゃったんだろう俺
128160	129560	浦木先輩おはよう
129560	130000	ワールドワイド
130000	131240	あおりたいおめえの毎々さんを大切にしよう
131240	133440	なんか調子乗っちゃったのかな
133440	134320	なんかさ
134360	135600	一回さ
135600	136280	そう
136280	137760	陰キャなんだよね俺
137760	139120	それなのに
139120	141120	いろんな女の子と
141120	143480	コラボの約束を取り付けて
143480	145560	好きな女の子に告白して
145560	148960	それでデートの約束を取り付けて
148960	150320	いらっしゃい
150320	151520	なんかさ
151520	153120	俺って陰キャなんだよ
153120	153680	それがさ
153680	155480	らしくないことをしてるから
155480	157720	すごいおかしいんだよね今
157720	159240	いや約束したから
159240	161200	デートはするよ
161200	161800	おはよう
161800	162840	いやもう
162840	164920	髪の毛伸びたから
164920	165840	なんだろう
165840	166960	ほんとだったら
166960	168760	高校生とかでやることを
168760	172240	今さやり直してる感じなのかな
172240	173560	高校生とかで
173560	174560	さ
175880	178600	思春期に切りたくなるけどそんな感じ
178600	180120	ああそうだと思う
180120	182480	なんかさ41歳にして
182480	184480	思春期が来たのかな
186880	189760	遅れてきた思春期ってやつ
189760	192840	どうなってんだろう俺
197440	198760	どうなってんだろう
198760	201000	だってさ自分からさ
201000	203920	女の人に話しかけるなんてさ
203920	206120	絶対できないもん
206120	209600	就労支援の君に話しかけることすらできないの
209600	211040	でもニコ生で
211040	215080	ニコ生を通してかとそれができちゃう
215080	217880	配信して錯覚してる
217880	219520	だって就労支援の
219520	221040	気になる子には
221040	222920	声かけられない
222920	225440	絶対無理だって最初からもで
225440	227320	目も合わせられないし
233920	237120	配信だとなんかやっちゃうんだよね
237120	238440	配信だと
238440	239840	なんなんだろう
239840	241520	村間子ちゃんとのデート頑張って
241520	243760	ありがとう
243760	244880	いやー
244880	248840	なんかね自分らしくないんだよな
248840	250520	こういうの切る
250520	252760	じゃあちょっとね俺話したいことあるからさ
252760	254880	なんか自分が怖くなってきた
254880	256520	テンション上がるというか
256520	259520	別に普通にコンサート飲んで就労支援で
259520	262480	それで就労支援の君に話しかけるとか
262480	263280	絶対できない
263280	268200	でもニコ生やるとなんか自分が無敵になったような気がして
268200	270280	無敵になったような気がして
270280	273440	なんかね女の子に話しかけるとかさ
273440	276360	前で言うクソリプを送りつけたり
277320	280280	手当たり次第女の子に送りつけたりして
280280	281320	そういうことをさ
281320	283640	配信つけてなきゃ絶対できないもん
283640	286560	配信つけてなきゃ絶対できないそんなこと
286560	287280	俺
287280	289280	いやコンサートは関係ないと思うよ
