start	end	text
0	4000	まあ、そういうわけで、まあ、そういうわけで、今日も頑張ってきました。
4000	7000	えっとね、これから、周囲が幽露支援に変えることになりました。
7000	8000	よ、なんかだるいわ。
8000	10000	えっとね、今日ね、また遺伝応募した。
10000	14000	これさ、いつまで続くの?これさ、いつまで続くんだろう?就職。
14000	18000	ちょっとさ、何?病んできたんだよ。病んできたんだけど。
18000	22000	俺さ、浮からないのに、なんでこんなさ、頑張ってんだろう。頑張ってんだろう。
22000	25000	無職でいいよね。無職でいいよね。もうさ、無職でいいよね。
25000	27000	でさ、毎日遊べるんだよ。
27000	30000	今日も遺伝応募して、じゃあ書類書き直した。
30000	36000	じゃあ書類書き直して、今までじゃあもう、今までの書類じゃあもうね、書類選考通らないとで、
36000	37000	くちゃくちゃ書き直した。
37000	40000	まあ、それで、いや、今日はね、なんか、また言うわ。なんか言う気した。
40000	48000	そうだ。今日の、今日の6時に、エヴァンゲリオン、新エヴァンゲリオンの映画の舞台挨拶チケットのケガが出る。
48000	50000	当たるかどうか。まあ、当たんないだろう。
50000	53000	今日はね、なんかね、風呂が、今日6時になる。いつも5時に入るから、
53000	55000	風呂前にちょっとね、配信しろ。
55000	57000	風呂から上がったらすぐ寝ようかな。
57000	59000	だから今日は、あ、そうだ、そうだ、ついコールやろう。
59000	65000	待って、今日はね、1時間くらいしか放送できないから、つい、つい、さっさとついコールやろう。
65000	67000	さっさとついコールで、待って。
67000	68000	わびくした。
68000	70000	コールやろう。村間子からいらっしゃい。
70000	72000	映画は、映画はやっぱ日曜日。
72000	76000	なんか日曜日さ、雨だから、あんま外出たくないなと思ったけど、
76000	79000	俺、雨降るとさ、あんま、無いんだよ。
79000	82000	なんで日曜雨なんだろう。日曜雨だよな。日曜雨だよな。
82000	83000	日曜雨だよな。
83000	85000	あ、あ、あ、雨、雨でもいいかな。
85000	86000	いや、中止にはしない。
86000	88000	あ、日曜雨か。
88000	90000	なんかも、もっとさ、村間子からいらっしゃい。
90000	95000	じゃあ、ついコール、なんかアドバイスくれる人、なんか僕を慰めてくれる人ください。
95000	100000	とりあえず、ま、まじでさ、就職がついんだけど、ま、まじで就職いいんだけど、
100000	104000	無職の女でもいい、誰でもいい男でも女でもいい。
104000	109000	というかさ、昨日さ、あの、俺に会いたいっていう女リスナーからDMもらったんだけど、
109000	110000	け、釣りだったのかな。
110000	111000	ま、ご釣りいらっしゃい。
111000	112000	釣りだったのかな。
112000	113000	ま、で、DM見る。
113000	114000	釣りなのかな。
114000	118000	え、ど、ど、なんか、と、と、というか、なんか4人からDMが来て、
118000	120000	どれが本物かわかんないんだけども、
120000	124000	どの人が、俺に、突してくれた人かわかんないんだけど、
124000	125000	4人からさ、DM来て。
125000	127000	釣りなの?ま、釣りなら釣りでいいけど、
127000	130000	いや、だ、だいたい同じタイミングで、だ、4人ぐらいから。
130000	132000	どれが本物なのかって、いい?
132000	133000	よくほど突したものです。
133000	135000	はじめまして、たんだけど、ドリメネ。
135000	136000	はじめまして。
136000	138000	さっきの時に会いたいと言ったのは本当ですか?
138000	139000	で、俺は返したの。
139000	140000	はい、本当ですよ。
140000	142000	でも、無理ならいいですよ。
142000	144000	視野で放送を途切れときで見てたんですけど、
144000	146000	私とは会えない感じですか?
146000	147000	ニンポウさん、無視しないでください。
147000	149000	やっぱ、会うの怖いですか?
149000	151000	この人はどう、どうだ、どう思う?
151000	154000	で、次は写真3つ送れた人なんだけど、
154000	156000	写真、写真3つ送れた人なんだけど、
156000	159000	この人に、疑ってるわけじゃないですけど、
159000	161000	今の写真送ってもらえませんか?
161000	165000	できれば、ニンポウと書いた紙を持って写してくれると信用できるのです。
165000	166000	ダメですか?
166000	170000	そしたら、今友達といるので、明日必ず送りますよ。
170000	172000	なんか怪しくない、怪しくない。
172000	175000	で、もう一人は、待って、もう一人は、
175000	178000	写真は送れませんが、音声確認でもよろしければ、
178000	179000	配信外でできます。
179000	181000	優雑して突したんですけど、
181000	183000	偽物に負けるなら諦めます。
183000	185000	この人には返事してない。
185000	187000	まあ、最後の人はちょっと怪しいんで。
187000	189000	こんばんは、ニンポウさんのリスナーです。
189000	190000	こんな顔ですが、大丈夫です。
