start	end	text
0	1320	あ、こんばんは
1320	2440	まあね、今日はね
2440	3800	プリルフールということで
3800	4560	なんかみんな
4560	6560	くだらない嘘ついてるみたいだけど
6560	7320	みんなさ
7320	9320	いろいろ嘘ついてるみたいだけど
9320	10080	まあね
10080	11160	嘘は無理ですよ
11160	11520	あー
11520	12080	今日ね
12080	13200	お、オプチャでさ
13200	14920	なんかひ、ひどいこと言われて
14920	16760	人が来てから話し始めてくれ
16760	17360	まあごめん
17360	19360	でももう、もう200人来てるから
19360	20040	いいでしょう
20040	20760	オプチャでさ
20760	21720	ひどいこと言われて
21720	22160	ちょっとね
22160	22920	ちょ、ちょっとね
22920	24080	腹がた、ふ、風呂は
24080	25080	はい、な、なんだろ
25080	25480	なんだろ
25480	27080	性格がくさとか言われて
27080	29080	性、性格がくさとか言われたのか
29080	30400	それで、は、腹がたて
30400	31160	次行ったら
31160	32360	ブブロですみたいな
32360	32960	こと言って
32960	34160	まあ、そ、そんな感じだね
34160	34960	というかさ
34960	35760	いや、風呂入ったよ
35760	37240	いや、俺のこと臭いとは
37240	38120	言ってないらしいよ
38120	40360	で、でも臭、臭いのかもしれないね
40360	41080	もしかしたら
41080	42560	もしかしたら臭いのかもね
42560	43640	コンサート飲んでるし
43640	44520	あ、なんか
44520	45640	ま、マリニャンが
45640	46920	デ、デートしてたね
46920	48040	リスナーの男と
48040	49040	ちょ、ちょっと見たけど
49040	50080	まあ、ぼ、僕が
50080	51080	ど、どうこうさ
51080	53080	言、言うことではないけども
53080	53880	僕が
53880	55160	え、Mさんのことを
55160	57240	ど、どうこう言うことは
57240	58840	どうこう言う資格はないけど
58840	60600	え、M、エムニャンがさ
60600	61040	やる
61040	62320	今日はループ放送じゃない
62320	64320	なんか嘘つく日だからこそ
64320	66520	僕は今日本当のことしか話さないわ
66520	68760	今日は嘘ついてもいい日だからこそ
68760	70280	本当のことしか話さない
70280	71520	え、エイプリル風呂って
71520	72600	午前中だけなの?
72600	73560	あ、なんかそんなこと
73560	74920	聞いたような気もするな
74920	75920	エイプリル風呂って
75920	77240	午前中だけなの?
77240	78080	あ、そ、そうなんだ
78080	78800	た、た、そういえば
78800	80280	そ、そんなような話も
80280	81120	聞いたことあるな
81120	82760	あ、午前中だけなのか
82760	84560	いや、でもさ
84560	86400	でも俺、嫌なんだよね
86400	87880	まあ、本当のこと言うと
87960	89600	あの、また確かに
89600	91400	さもう、ここも言わないしよ
91400	93320	なんか言わない、言わないしよ
93320	94640	もう、いつまでもさ
94640	96920	ミレンテラタラタラチャンズになっちゃうから
98920	101120	え、ミレンテラタラタラチャンズ知らない?
101120	102560	な、なんだっけあのドラマ
102560	104080	あの、野島新寺のやつ
104080	105240	野島新寺で
105240	107040	野島新寺のドラマで
107040	108680	あの、田牧広氏が主演の
108680	111400	田牧広氏が主演のさ、ドラマでさ
111400	112760	ミレンテラタラチャンズ
112760	113800	あ、知らない?
113800	114440	なんてドラマだ
114440	115920	この前も、だたんだけど
115920	117200	シャレを説明して
117200	122520	説明 し て いる アソル ラブ シャッフル だ そう ラブ シャッフル で いう 玉木 広し と 吉隆 ゆり子 と
122720	127880	第 5 等 松田 翔太 と その 辺り が 出 て た ドラマ
127880	130240	ミレン タラタラ いや もう 臭い と か さ
130520	135520	言う の やめ て くんない 俺 さ 気 に し てる ん だ けど 気 に し てる ん だ けど 臭い と 言わ れ と さ
135520	141280	すごい ショック だ よ ね なん か 人間 人間 性 を なん か 全部 否定 さ れ た よう な さ 口臭い と か
141520	143520	言い ちゃ いけ ない こと だ よ 臭い と か
143520	149920	カレー 臭い カレー 臭い と か 言っ ちゃ ダメ な こと だ よ 収穫 ネタ ある まあ この 前 も 言っ た けど
150240	158320	今 月 の 8 日 に 今 月 の 8 日 に また 会社 見学 行く それ で その 体験 実習 できる か どう か 聞い て くる まあ
158560	163520	経営 作業 の 会社 だ けど 経営 作業 の 体験 実習 できる か どう か で みる なん か さ
163760	169520	誰 何 の 匂い 匂い の こと を 言い ちゃ ダメ だ よ 匂い の こと は すごい 残酷 だ と 思う
169520	175200	匂い の こと だけ は 言っ ちゃ ダメ それ で さ 別 に ただ さ 臭い と 言う だけ じゃ なく て なん か さ
175200	181680	あれ で し た 小学 生 の じゃ 小学 生 の 頃 を 想像 し て それ で 臭い お前 臭い と 言わ れ たら どう も
181840	186680	その 子 は もしか し たら 家 が 貧乏 で お 風呂 に 入れ ない か も しれ ない じゃん 家 が 貧乏 で
186680	190880	お 風呂 に 入れ ない こ か も しれ ない じゃん そう いう こと で 臭い と いう の は その 子 の
191080	198480	家庭 環境 と か そう いう 家庭 環境 と か 親 の 教育 と か そう いう もの を 否定 する 酷い ね 言葉 な ん だ よ あと
198680	204240	病気 と か さ もしか し て なん か 内臓 が 悪い の か も しれ ない じゃん 今日 今日 は ね 今日は さあ
204680	210960	朝 朝 も ツイート し た ん だ けど 朝 も ツイート し た ん だ けど 俺 は さあ 勘違い し て た 勘違い し て た 俺 で さあ
211120	217240	うなぎ野郎 さん はてな ありがとう 俺 は 結構 誰 か と 付き合える よう な さあ 男 じゃ ない ん だ よ ね なん か
217240	222400	また 卑屈 な 話 し て さあ 悪い 悪い けど さあ 今日 そう 思っ なん か さあ 俺 二 個 生 で さあ
222960	229520	二 個 生 で なん か いろいろ さあ 女性 から 構っ て もらえ て いる じゃん なん か 村 マコ さん と か さあ 稼 ちゃん と か
229520	235720	マリアン と か な ん だろう ブラック 先輩 と か シェリオ 親方 と か ハイ ハイ パー マホ ちゃん と か いろいろ さあ 構っ て
235720	239520	もらえ て た じゃあ だから さあ 俺 なん か 勘違い し て た ん で 女 男 と か
239520	246200	俺 って もしかし て 結構 さあ 結構 普通 に 女性 と 関われる ん じゃ ない か な と 勘違い し て た ん だ けど
246200	254160	よくよく 考え たら 41 歳 で 無職 で 職 歴 3 カ月 で 顔 も 顔 も ブサイク で まあ 臭い か どう か わかん ない
255160	261160	で そう いう さあ そう いう 男 が 普通 は 恋愛 でき ない よ ね で でき ない よ ね
261160	266160	それ で 今日 ね ちょっと ね 今度 は ちょっと 落ち込ん だ わ 東側 深い の 時 に 確か に 臭か
266160	272160	俺 って そんな 臭い の それ 嘘 でしょ 俺 の こと 臭い って いう の は それ やめ て くんない クソに 臭い って いう の
272160	281160	でも さあ もし 仮に さあ と し て も 人 なら さあ 人 に 臭い って 言わ ない よ ね 人 に さあ 臭い って 言っ たら すごい さあ それ 傷つける こと だ から
282160	284160	でも 言い ちゃう の か 礼酒 きつか だ
284160	289160	まあ 会え て くれる の も いや 言わ れ ん だら そ その 時 に 言っ て ほしい
289160	296160	人 法 人 法 君 人 法 さん ちょっと 血 が 臭い です そ し たら ああ そう な ん だ じゃん なん か 歯 磨い たり なん だろう
296160	301160	消臭 消臭 スプレー だり そう いう こと し なきゃ って 思う けど 後 から さあ から 言う の は ダメ だ よ ね
301160	304160	人 ずて で そう いう の 聞か さ れ たら さあ すごい しょう
304160	310160	いや 俺 は ねぇ 誰か と 会っ て 話し た 時 講習 が あっ て いう と 思っ た と し て も
310160	315160	我慢 し て 言わ ない 言わ ない 言う もし い たら 傷つける と 言っ てる から 役 ない
315160	320160	うわ 君 くっさい な あれ 面白 か って いう パチンコ屋 の 話 でしょう
320160	322160	あれ は 面白 か わ きみじ くっさい な
322160	326160	そんな なん か コピペ と 言え ば ね いろいろ あっ た よ な ん だる
326160	330160	牛丼屋 の コピペ と か 昔 流行っ て た よ
330160	333160	俺 マリニャン に 全部 ブロック さ れ て いる らしい
333160	337160	嘘 は つい て ない エイプリル フール だ から 俺 が ブロック さ れ て いる の は
337160	339160	エムガリエムリカ さん でしょう
339160	341160	ハイパー マホ ちゃん でしょう
341160	342160	マリニャン でしょう
342160	343160	それ くらい から
343160	345160	七色 さん は ブロック 解除 し て くれ た
345160	349160	七色 さん に も ブロック さ れ て と 解除 し て くれ た
349160	350160	七色 知恵 ありがとう
350160	352160	ユキ ちゃん 忍法 NGワード に する
352160	354160	ユキ ちゃん と か さ
354160	356160	関わっ た こと ない ん だ けど
357160	360160	ユキ ちゃん って 引退 し た の?
360160	361160	DM は し て ない
361160	363160	だって ユキ ちゃん は 18 歳 じゃん
363160	365160	さすが に 18 歳 は
365160	369160	さすが に 18 歳 の こと に 関わろう と は し ない 俺 も
369160	373160	メア ちゃん に は ちょっと 長文 リポ 送っ ちゃっ た けど
373160	375160	メア ちゃん は
375160	379160	僕 の 似顔 へ 書い て くれ た から なん か 嬉しく て さ
379160	381160	ついつい クソ リポ 送っ て しまった
381160	384160	ノンタコチュウさんも
384160	386160	なんか 俺 の 画像 を つく
386160	387160	ノンタコチュウ
387160	388160	連投 し ない
388160	389160	何 めじろう
389160	392160	NG する よ ちょっと 連投 する と
392160	393160	NG し ます よ
393160	395160	NG する わ ちょっと まで NG し まし た
395160	397160	めじろう って 誰だ?
397160	398160	知らん わ
398160	400160	もう やめ て 講義 の
400160	402160	何 中山 秀樹 の 墓
402160	404160	NG し ます ね また
404160	406160	連投 は ほんと し ない で 武道師 から
406160	408160	誰 中山 秀樹
408160	410160	おたん の 本名 を 何だ?
410160	411160	おたん 元 極道?
411160	412160	極道 な の?
412160	414160	元 暴力 団関部?
414160	415160	それ ほんと な の?
415160	416160	そう でしょ
416160	419160	同性 同盟 の 元 訳座 が 不 政治家 で 捕まる
419160	420160	別人 でしょ
420160	422160	おたん と つやま は ガチ
422160	424160	よく わかん ない けど なんか
424160	425160	あまり 仏相 な 人 と はね
425160	426160	関わり たく ない わ
426160	428160	あまり 仏相 な 人 と は 関わり たく ない
428160	429160	本当 に
429160	431160	それ がらみ な の か な
431160	432160	でも 言っちゃ だめ
432160	433160	でもさ
433160	436160	反射 は クリッシュ を 貰え ない ん でしょ
436160	438160	反射 は なんかさ
438160	439160	ツイッター で さ
439160	440160	ツイキャス で
440160	442160	収益 化 する に は 反射 じゃ ない
442160	444160	あなた は 反射 じゃ あり ませ ん ね
444160	445160	項目 が あっ て
445160	447160	それ に 入っ て 押さ なきゃ いけ ない
447160	448160	反射 で は あり ませ ん ね
448160	449160	みたい な
449160	450160	嘘 つけ ば いい だろう
450160	451160	でもさ
451160	452160	だめ でしょ
452160	453160	反射 は だめ でしょ
453160	454160	そもそも
454160	455160	反射 って なん だろう
455160	456160	ハングレ と か
456160	457160	反射
457160	458160	反射 って いう の は
458160	460160	反射 って いう の は
460160	461160	ハングレ と か
461160	462160	ハングレ と か
462160	463160	そう いう の で
463160	464160	俺 ね
464160	465160	キャス も やっかん
465160	466160	キャス も さ
466160	467160	キャス で さ
467160	468160	キャス で さ
468160	469160	6 時 な
469160	470160	いや もう
470160	471160	何億 は 絶縁 と か
471160	472160	さ
472160	473160	そんな こと 言う わけ ない じゃん
473160	474160	ありがとう
474160	475160	でもさ
475160	476160	ツイキャス が
476160	477160	6 割 もらえる ん でしょ
477160	478160	一番さ
478160	479160	もらえる ん でしょ
479160	480160	ツイキャス が 6 割 で
480160	481160	7 割
481160	482160	リフト の 7 割 もらえる
482160	483160	ツイキャスが
483160	484160	コメア 読む ん だ
484160	485160	いや 6 割
485160	486160	6 割 らしいよ
486160	487160	ツイキャス から
487160	488160	一番
488160	489160	いい ん だ
489160	490160	あー そもそもさ
490160	491160	なんか 俺 は
491160	492160	本当 さ
492160	493160	本当 さ
493160	494160	最近さ
494160	495160	夜 眠れ ない ん だ けど
495160	496160	なぜ か と いう と
496160	497160	マリア に 振ら れ た じゃん
497160	498160	それで
498160	499160	孤独死 が いよいよ
499160	500160	現実 に なっ た じゃん
500160	501160	昨日 眠れ なかっ た ん だ けど
501160	502160	5 時間 しか 眠れ なかっ た ん だ けど
502160	503160	それで
503160	504160	俺 は
504160	505160	もしか し て この まま じゃ 俺
505160	506160	孤独死 する ん じゃ ない か
506160	507160	結婚 も でき ず
507160	508160	恋愛 も でき ず
508160	509160	子供 も でき ず
509160	510160	いや 俺
510160	511160	いつも 8 時間 寝 てる から
511160	512160	9 時 から 5 時 まで 寝 ない と
512160	513160	9 時 から 5 時 まで 寝 ない と
514160	515160	体調 悪く なる ん だ けど
515160	516160	最近さ
516160	517160	なんかさ
517160	518160	ニコ生 やってて
518160	519160	ニコ生 すごい
519160	520160	まで やってる じゃん
520160	521160	だから
521160	522160	5 時間 と か
522160	523160	6 時間 と か
523160	524160	それ ぐらい しか 眠れ ない ん だ けど
524160	525160	でも
525160	526160	朝 コンサート 飲む と
526160	527160	眠気 が シャキッ と し て
