start	end	text
0	2000	あ、どうも、こんにちは
2000	4000	まぁ久しぶりに
4000	6000	今までさ、あれだったじゃん
6000	8000	今まであれだったじゃん
8000	10000	女性の話とか
10000	12000	人配信でさ、誰かと
12000	14000	絡んだりしたばっかで
14000	16000	就職のことが置き去りになってたじゃん
16000	18000	就活
18000	20000	就活のことが置き去りになってた感じがするんだよね
20000	22000	それでちょっと今の
22000	24000	就活状況っていうのを話そうかと思って
24000	26000	あ、俺ね
26000	28000	企業見学また決まった
28000	30000	ちょっと待って
30000	32000	えっと
32000	34000	企業見学
34000	36000	就労支援終わったよ
36000	38000	村誠千葉公園?
38000	40000	いや千葉公園行かないけどさ
40000	42000	この前行ったじゃん
44000	46000	それで
46000	48000	4月の
48000	50000	4月の8日
50000	52000	見学決まった
52000	54000	とりあえず
54000	56000	経作業の
56000	58000	会社
58000	60000	なんで俺の話聞かないでさ
60000	62000	村誠とばっか話すの?
62000	64000	就活の話ってさ
64000	66000	そんな興味ない?みんな
66000	68000	俺がせっかく
68000	70000	企業見学決まったのに
70000	72000	なんでさ村誠の話ばっかすんの?
72000	74000	たまにはさ
74000	76000	就職活動の進捗状況をね
76000	78000	話したいよ俺も
78000	80000	いや、落ちるじゃんって
80000	82000	でも今回は
82000	84000	見学だけだから
84000	86000	その体験入れるかどうかも分かんない
86000	88000	とにかく明日就労支援で
88000	90000	詳細を聞いてくるわ
92000	94000	なんか時間が遅いんだよな
94000	96000	午後4時からなんだよな
96000	98000	見学、経作業の会社
98000	100000	午後4時からなんだよな
104000	106000	バイトじゃないよ
106000	108000	経作業系の
108000	110000	4月8日の
110000	112000	午後4時
112000	114000	見学行く
116000	118000	また普通に
118000	120000	スーツ着て行くんだろうけど
120000	122000	そういうわけで就職活動は
122000	124000	いろいろはかどってますよ
124000	126000	バイトっていうのは
126000	128000	すぐ着られても
128000	130000	文句言えないのがバイトでしょ
130000	132000	パートっていうのは着られない
132000	134000	経作業でも見学行くときは
134000	136000	スーツで
138000	140000	見学して
140000	142000	見学でいうのは
142000	144000	俺が企業を見るでしょ
144000	146000	企業が俺を見るでしょ
146000	148000	それで
148000	150000	互いのマッチングを計る
150000	152000	そういう大事な機会だから
152000	154000	そういう大事な機会だから
154000	156000	マッチングを
156000	158000	お見合いみたいなもんだよね
158000	160000	経作業って
160000	162000	企業見学
162000	164000	明日はさ
164000	166000	明日は
166000	168000	通所しなきゃな
168000	170000	結果水道
170000	172000	在宅で訓練してた
172000	174000	だから明日は
174000	176000	行かなきゃいけない
176000	178000	別にサボったわけじゃない
178000	180000	体調とか精神状態が
180000	182000	良くなかったから
182000	184000	ムラマコさんだって
184000	186000	そんな頻繁に僕に会いたくないでしょ
186000	188000	そんな頻繁に僕に
188000	190000	会いたくないでしょ
192000	194000	見学訓練
194000	196000	見学訓練
196000	198000	こんな感じだね
198000	200000	現職が似合ってる
206000	208000	あーどうしよう
210000	212000	とりあえず
212000	214000	風呂の時間まで放送して
214000	216000	風呂入って
216000	218000	そしたら今日は早く寝よう明日
218000	220000	明日通所だから
220000	222000	進撃の巨人は正直
222000	224000	熱が冷めてきた
224000	226000	進撃の巨人
226000	228000	昔好きだったけど
228000	230000	なんかさ
230000	232000	熱が冷めてきた
232000	234000	心臓を捧げよう
234000	236000	っていうやつでしょ
236000	238000	射力の巨人
238000	240000	射力の巨人って似てないでしょ
240000	242000	どこが射力の巨人なの
242000	244000	射力の巨人って
244000	246000	調べてみる
246000	248000	射力の巨人
250000	252000	ワニみたいじゃん
252000	254000	見てんの
254000	256000	なんかワニみたいなんだけど
256000	258000	違う
258000	260000	ワニみたいになってる
268000	270000	射力の巨人似てないでしょ
272000	274000	ムラマコに会いに行かないか
278000	280000	ハローした時
280000	282000	俺ね
282000	284000	男の不妊治療って
284000	286000	何かに行けばいいの
286000	288000	男の不妊治療
288000	290000	したら三婦人化
290000	292000	三婦人化でいいの
292000	294000	どういうとも非妙期かな
296000	298000	EDではないけど
298000	300000	EDではないけど
300000	302000	もしさ結婚
302000	304000	彼女とか結婚とかなだら
304000	306000	そういうの必要じゃん
306000	308000	ひにょが
310000	312000	いや彼女ができたら
314000	316000	マリアンがOKって言ってる
320000	322000	こういう話はやめとこう
322000	324000	こういうセンシティブな話は
324000	326000	やめとこう
326000	328000	ちょっとセンシティブな話は
328000	330000	オプチャーだけにしとこうか
330000	332000	オプチャーだけにしとこうか
332000	334000	センシティブな話はやめとこう
334000	336000	オプチャーだけにしとこうか
336000	338000	センシティブな話は
338000	340000	マリアンのツイッター?
340000	342000	マリアンのツイッター見るわ
342000	344000	次のデート
344000	346000	マリニャン
346000	348000	ツイッター
348000	350000	人法さんに告白されたって書いてある
352000	354000	人法さんに告白されたって書いてある
356000	358000	フォローしてるけど
358000	360000	探すのがめんどくさい
360000	362000	たくさんフォローしてるから
364000	366000	人法さんに告白された
366000	368000	ツイートしてる
368000	370000	リスト管理してない
372000	374000	リスト管理は
374000	376000	してない
382000	384000	付き合う方法
386000	388000	僕と
388000	390000	やめとこう
390000	392000	今は就職活動の話
392000	394000	の枠だから
394000	396000	就職活動の話
396000	398000	それで今さ
398000	400000	8日に1件
400000	402000	見学決まったでしょ
402000	404000	それでもう1個
404000	406000	経作業の
406000	408000	体験の
408000	410000	応募してる
410000	412000	それは書類選考で
412000	414000	体験ができるかどうか決まる
414000	416000	でもさ
416000	418000	体験
418000	420000	体験受けるために
420000	422000	書類選考ってさ
422000	424000	どうなのって
424000	426000	いきなり面接させて
426000	428000	くれればいいのに
430000	432000	マリアンのツイート?
440000	442000	お前のくそ番号のせいで
442000	444000	カセちゃんが傷ついた
444000	446000	どういうこと?
446000	448000	マリアンの放送
448000	450000	見てたら
450000	452000	カセちゃんと
452000	454000	喧嘩したみたいな話があったけど
454000	456000	どういうことなの?
456000	458000	喧嘩することあったの?
460000	462000	装町枠見てない
462000	464000	絶縁した?
464000	466000	よく分かんないんだけど
468000	470000	伊藤?
470000	472000	昨日伊藤とカセちゃんが
472000	474000	会うとか言ってた
474000	476000	まあ僕は関係ないでしょ
486000	488000	まあ
488000	490000	伊藤のディスを封じろ
490000	492000	お嫁いらない?
492000	494000	いつも炭酸水飲んでる
494000	496000	はい、こんにちは
496000	498000	いつも炭酸水飲んでる
498000	500000	ラブホール?
500000	502000	いや、そういうのは早いでしょ
502000	504000	炭酸水飲んでるいつも
504000	506000	ただの水だとあんま美味しくないじゃん
506000	508000	でも炭酸が炭酸水だとさ
508000	510000	飲めるよね
510000	512000	すぐ結婚って言い出すのもどうか
512000	514000	いや、ウィルキンソンじゃなくて
514000	516000	ウィルキンソンじゃなくて
516000	518000	コストコの
518000	520000	一番安いやつ炭酸
520000	522000	アイスとかかな
522000	524000	マグカピ
524000	526000	仕事の話
526000	528000	そういうわけで
528000	530000	今何軒か平行して
530000	532000	人事を尽くして
532000	534000	点面を待つ理由で
534000	536000	やることをやたら後は
536000	538000	運を手に任せる意味がない
