start	end	text
0	5640	この まま 行く と ああ 4 月 かぁ ハイ パー 魔法 や ベンジャーズ で ない いや なん か さ
6240	13120	ハロー ワーク の 臨床 心理 士 が 高校 行っ た ん で まぁ ゆっくり 日本 さん に 会う 仕事 を 探し ましょう って
13120	15120	魔法 から 返事 は 来 ない よ
15360	19880	まぁ 下手 し たら 4 月 と か に なっ ちゃう か なぁ みんな に は 申し訳 ない ん だ けど
20480	26440	ダミア さん いらっしゃい まぁ 俺 は さぁ と いう か 今 ね 書類 専攻 の 結果
26920	31480	結果 待ち な ん だ よ ね 2 件 2 件 書類 専攻 の 結果 待ち な ん だ よ な 今 2 件
32440	38080	一人 喋る 眠 薬 は 飲ん で ない 普通 に 俺 眠れる か いや 4 月 まで に は さすが に 決まる でしょう
38440	45760	まぁ 確か に 書類 等 で も 面接 面接 は 面接 と か ある よ まぁ 旧人 に よっ て は なん か テスト と か も ある らしい
46000	47520	数学 と か
47520	55200	数学 と か 国語 の 万 常識 で いう の そう そんな 感じ 辞児 問題 と か そう いう の も ある ね まぁ 4 月 から か
55960	62040	今 起き た バカ と いう か 5 時 に 起き た バカ の ネタ だ と 俺 今 就職 の こと で 頭 いっぱい な ん だ もん な
62160	64960	まぁ そう だ ね 就職 する 段階 に は ない ね
65720	67200	60 歳 で さ
67200	69200	60 歳 と か 想像 し たく ない わ
69280	73840	ハイパー マホ ちゃん が 死ぬ と か 言っ て た から びっくり し て リップ し た 警察 業 ね
74200	79580	警察 業 の 見学 も 行く し そこ は 気 に 入っ たら そこ で 遅刻 だ だ ね
80460	84020	遅刻 無 血 席 だ だ の に まぁ 遅刻 し まし た よ
84940	89020	詐欺 じゃ ない けど さ 浮かん ない ん だ もん 浮かっ たら 働く よ それ より さ
89340	93300	ハイパー マホ ちゃん が スカイプ し て ハイパー マホ ちゃん 今 放送 し て ない でしょ
93740	99700	ハイパー マホ ちゃん バン に なっ じゃ ない の なん か 早 遅刻 無 血 席 は 意味 ある よ だっ て
99980	106460	就職 の 面接 の 時 時 に 僕 は 就労 支援 遅刻 無 血 席 で やり まし た と 言え る もん
106660	114140	遅刻 無 血 席 で 就労 支援 を 乗り切り まし た だろう この 人 ちゃんと 家 で 働い て も 無 血 席 で やっ て くれる ん
114140	116140	だ な と 思わ れ て まぁ そう だ ね
117740	125540	水 吸って 飲む でしょ 吸って 飲む と なん か 美味しく なる でしょ じゃ なみ に 水 って も 炭酸 水 だ よ これ 俺 いつ も 炭酸 水
125540	127780	飲ん で いる から ああ 炭酸 水 うまい わ
128380	133280	俺 ね 高校 は 高校 は 生菌 症 だ 解菌 症 を 取れ なかっ た けど
133280	139720	生菌 症 告意 会 し た だけ 電車 で 寝 て たら 駅 を 通り すぎ て 違う とこ 行っ ちゃっ て
139720	142120	飛ん で 告意 会 し た それ で 生菌 症
142640	147840	なんか それ 問題 なか で も それ が なかっ たら さ 解菌 症 だっ た の に ま ほと わん ちゃう は ない よ
147960	154360	生菌 症 解菌 症 の 下 に 生菌 症 って いう の が あっ て なん か 寝 過ごし ちゃっ た こと が あっ た そう いう つ 遅刻 し て
154360	156360	解菌 症 が 取れ なかっ た
157360	163240	人 は 評価 し て くれ ない でも 俺 今 の ところ 精神 的 に 安定 し て いる から 薬 飲ん でる から
163240	170000	炭酸 水 なんて 別 に そんな 高く ない でしょ 日本 十 何 円 と 安い 奴 で なん で 俺 が 魔法 ちゃん を 追い詰める ん だ けど
171160	181100	これ ハイパー 魔法 ちゃん を 救おう と し て た だけ だ よ 水 水 堂数 水 は ね 軽気 臭 が する から ね や だ 好き じゃ ない 水 堂 水 は 軽気 臭 が する から
181740	186740	魔法 ちゃん ユーチューバ グループ に 加入 強 炭酸 水 で あん ない 弱 炭酸 水
186940	190180	高 高 生 だっ た の 今 から 25 年 ぐらい 前 悠久
190980	198220	そう いう 嘘 は やめ て も 誰 だ 誰 誰 が 妊娠 の こと を 何 何 し て いる と か さ そう いう 発言 は もう 信じ ない
198220	204780	こと に し た 誰 だれ が 妊娠 の こと を 何 何 何 言う て いる と か さ 酷い リスナー の 発言 は 信じ ない こと に し た
204780	210860	ハイパー 魔法 幸せ に する の は 伊藤 でしょ まあ 魔法 ちゃん 別 に 振っ て ない 炭酸 水 の 頭 が ボーッと する
211340	216380	もらえ ない ね もう そう いう 発言 は 信じ ない 誰 誰 が 妊娠 を 何 何 し て いる と か
216540	220220	そんな の に 振り回さ れる の は 馬鹿 馬鹿 しい から 今朝 の 放送 おはよう
220380	226140	ああ なんか もう さ 俺 や だ よ 収集 活動 が これ 以上 遅れ 遅れる の は もう
226380	231300	我慢 でき ない よ なん で 放送 し てる の で 暇 だ から だ なん で 放送 し てる の って さ
231460	236460	暇 だ から に 決まっ て ん じゃん 他 に やる こと も ない し 暇 だ から 放送 し てる ん です よ
236860	240060	本当 は 暇 じゃ ない ん だ けど ね アニメ と か 見 たい ん だ けど
240660	245220	録画 し た アニメ と か 見 たい ん だ けど なん か アニメ 見る 気分 で も ない し
245820	250140	じゃあ 配信 で も する か 配信 し てる ん だ か 勉強 体力 作り
250460	254860	まあ 引っ込む り 初期 の 頃 は 暇 だ だ ね まあ 暇 暇 で は なかっ た か な 普通 に
255460	262500	これ で この 先 俺 は ただ 雑ら に 時間 だけ 過ぎ て いく の は やめよう と も で ゲーム も やめ て
262740	270300	それ で 映画 見 て 漫画 見 読ん で 小説 読ん で アニメ 見 て 教養 を 身に 付け た 今 の 俺 が ある の は その
270300	274580	18 年 の お かげ だ よ 時間 を 無駄 に ドブ に し て た わけ じゃ ない よ って 言う けど けど
275260	282540	俺 雑ら に 無駄 に 時間 を 過ごし て た わけ じゃ ない から ね みんな が 働い て いる 時 金 を 稼ぐ よう に
282740	287720	俺 は 教養 と いう 金 を 稼い で た 教養 と いう 金 を 稼い で た
288980	294380	面接 って 言う て も 理解 さ れ ない でしょ 面接 で 映画 5000 本 見 た で 言っ たら
294900	296620	どう だろう
296620	301780	面接 で 映画 5000 本 趣味 は 何 です か と 言わ 聞か れ たら 映画 鑑賞 です
302020	306620	ちなみ に 映画 は 5000 本 見 まし た って たら もう すごい じゃ ない です か で なる じゃ
306620	310900	もう すごい です じゃ ない です か 多分 なる よう ね そう 良く に 残っ て いる 映画
311380	317600	何 だろう キューブリック の 映画 と か 結構 記憶 に 残っ て いる 二 千 一 年 宇宙 の 旅 と か バリー リン ドン と か
317860	322900	何 だっけ アルフレッド ヒッチ コック は 国 の 鳥 と か さ 結構 怖か だ ね
323340	329160	ニューシー の パラダイス は 名作 です よ 目 前 も 良かっ た ね 目 前 と か 裏 窓 と か
329420	336300	ここ は ね 一応 ね 一通り 見 た 方 が いい 教養 と し て そう 北 奥 西 西 の 音 トレ と か ヒッチ コック と キューブリック と
336780	338780	スピル バーグ と コポラ と
340940	347580	それ ぐらい は 見 た 方 が いい よ 教養 と し て 最 最 子 も 面白かっ た なん か 昔 の 映画 で いい よ ね 今 の 映画 だ と
347780	348980	そう なん か さ
348980	355580	現実 感 が 強 すぎ て さ 何 か 結構 鬱 に なっ て いる する けど 昔 の 映画 と か だ と なん か 別 別 世界 の
356060	358060	こと で 思い ちゃう じゃ なん か それ で
358820	367340	あんまり 精神 的 ダメージ が 来 ない そう ジャンゴ 見 た アニメ だっけ ジャンゴ って 映画 見る まあ ない ぐらい 働い て た まあ それ も いい ん じゃ ない
367340	371100	お 金 が 稼げる ん だ から 俺 は 金 を 稼げ なかっ た 分
371660	376860	教養 と いう 財産 を 気づい た から ガンダム で 一番 好き な の は スノール フェンス
376860	381220	スノール フェンス が 一番 良かっ た ポケット の 中 の 戦争 と か も 良かっ た
381580	387860	ポケット の 中 の 戦争 と か も 泣ける ん だ よ な ジオン 軍 の さぁ 青年 が 主人 公 で さぁ まぁ
388220	391500	ネタバレ に なる から 言わ ない けど ファースト ガンダム が ねぇ
392220	395200	まあ そこ まで 面白い って ほど でも ない けど
395660	398340	まあ まあ まあ 面白か だ よ 兄ちゃん に ちゃ し て ない から
398700	403660	まあ なんか また ガンダム か なんか 見 たい 気分 に なっ て き た また 新作 やら ない か な
403820	410220	富野 義之 監督 じゃ ない 奴 が いい 富野 義之 は なんか さぁ 最近 と いう か ちょっと 前 監督 し た さぁ
410460	416460	ガンダム 名前 忘れ た けど あれ が クソ つまん だ か と だ か 富野 義之 は もう 才能 が 枯渇 し て いる ね
416460	422540	何 ガンダム って 言っ たっ けど 単営 ガンダム と か 面白 か けど 富野 義之 は ああ それ レコンギスタ だ
423020	431220	そう レコンギスタ って クソ つまん なかっ た ん だ けど まぁ 最後 まで 見 た けど さぁ 一応 富野 義之 監督 だし 最後 まで 見 て やろう と 思っ て
431380	434980	最後 面白く なる の か な と 思っ て たら 全然 面白く なく て
435260	443420	富野は もう 才能 枯渇 し た なぁ と 思う 富野 って さぁ あの イデオン で さぁ 子供 の 頭 を ふとばす ような 演出 し て さぁ
443580	449420	それ で 俺 は あんま 好き じゃ ない けど さぁ さすが に 子供 の 頭 を ふとばす の は やり 過ぎ だろう と 思っ て
449740	454620	今 まで ホノボ の パート を 担って た 子供 たち が い た の 二人 その 最後
454860	462020	それで 子供 の 頭 を なん か ビーム 放課 なん か ビヤイン って ふとば し て その シーン 見 て 俺 は すごい 胸 クソ 悪く なっ た
462260	466420	まい ちゃん だっ て まあ マイ ちゃん の こと 話題 に する と また 怒ら れる もんな
466420	469180	まい ちゃん は あんまり 話題 に さ れ たく ない らしい
469180	474180	ととみの よしうき は v ガンダム v ガンダム って なっ なん だっ て 人工 題 だっ けど
474500	479060	v ガンダム って なん だっ たっ け ちょっと グーグル わ ビクトリー ガンダム v ガンダム
