start	end	text
0	4120	ああ聞こえる ちょっとマイクのあれ入れんの忘れたわ
4120	9320	今日はねちょっとね重苦しい内容になります
9320	14080	なんか僕のね人生の人生に関わる問題なんですよ
14080	18520	どういう重たいお読み切ればかなり重苦しい内容になります
18520	22840	彼女が出ない原因っていうのは結構ね幼少期に遡るんですよ
22840	26840	幼少期に遡るんですのでマイクを調整してた
26840	31360	なんかねなんか俺さ子供の頃から好きな子できるじゃん
31360	34680	普通さ子供の頃ってさなんか優しくされたらさ
34680	35760	好きな子できるじゃん
35760	37560	でも好きな子できても
37560	41200	どうせ俺なんか僕なんか相手にされないなってさ
41200	43280	諦めてたんだよ子供の頃から
43280	46440	まあどうせ僕なんか好きでも好きになってくれないな
46440	49560	幼稚園とか小学校低学年ぐらいの頃から
49560	52680	その原因ってなんだろうってさずっと思ってたの
52680	55640	なんでこんなになんでこんなにさ
55640	56760	子供の頃から
56760	59080	普通さ子供って自信満々じゃん
59080	61560	もう神みたいなもんじゃん無敵だし
61560	65280	なのになんでさ俺はそんな自信仲なんだろうって思う
65280	67200	それでさなんなんだろう
67200	71360	それから成長していて小学校高学年とか中学生になっても
71360	72560	好きな子できるでしょう
72560	76360	でもこの子は人気者で可愛くて頭も良くて
76360	79080	自分なんかじゃ絶対釣り合わないなと思って
79080	82440	絶対話しかけたりなんかそれで今もそう
82480	86440	俺はすごい正直理由と俺は彼女が欲しい
86440	88440	普通に恋愛して結婚して
88440	90280	幸せな家庭を築きたいと思う
90280	91840	でもそれは本心だよ
91840	93520	普通に恋愛して結婚して
93520	95520	幸せな家庭を築きたいと思ってる
95520	99040	でもどうせ俺なんて相手にされないんだろうな
99040	103000	優しくしてくれるでもなんかネタなんだろうなとか
103000	104440	相手を信じられなくなる
104440	105880	まあなんなんだろうねこれ
105880	108440	それを原因を考察したい
109600	111720	で結局なんて言えばいいんだ
112360	116560	優しくされるとすぐ好きになってしまう
116560	119640	女性からある程度か可愛い女性から
119640	122720	優しくされたりするとすぐ好きになってしまう
122720	125480	でも結局なんか自信がない
125480	127680	なんなんだろう?
127680	129560	和骨いらっしゃいなんで痩せた?
129560	131560	分かんない痩せた原因が分かんない
131560	133320	飯食ってないから痩せたんだけど
133320	135800	なんで飯食ってないかって言われたら
135800	137320	なんだろうストレスなのか
137320	141520	いや俺なんでこんな恋なのかな
141520	142680	俺でさ恋なの
142680	145280	優しくされるとすぐ好きになってしまう
145280	145840	恋なの
145840	149080	俺に優しくしてくれてある程度か可愛い方ら
149080	151000	なんかみんな好きになってしまう
151000	152880	これさ恋で言えるのかな
152880	154960	なんか自分ではさ疑ったんだけど
154960	156760	いやもう分かんないんだよ
156760	160160	女性に俺さでも今までもさ
160160	161480	女性と関わってこなかった
161480	163000	好きになって方思いして
163000	166040	まあどうせ自分には金の花だって諦めてきて
166040	167320	会話もしなかったし
167320	169680	デートにも誘わなかったし好きだとも言わなかった
169880	171760	それで自然と忘れるのを
171760	173680	自分の恋愛感情が消えるのを
173680	174760	待てるというだけで
174760	175800	それで過ごしてた
175800	177480	どんな好きになっても
177480	179280	まくさ進展がなくて
179280	181520	それで一年とかさ
181520	183520	だいたいさもう忘れてるじゃん
183520	185400	どんな欲しいと思ってても
185400	187400	なんか物でもいいおもちゃでも
187400	189400	おもちゃを欲しいと思うでしょう
189400	190840	でも手に入らなかったら
190840	191880	一年ぐらい経たら
191880	193960	もういいやってなっちゃうでしょう
193960	196280	子供の頃このおもちゃが欲しいでさ
196280	198000	でもそれ買えなくて何だろ
198000	199480	ゾイドとか
199480	201600	なんかそういう高いおもちゃ
201600	203400	ゾイド欲しいなと思ってても
203400	204600	買えなかったら
204600	206440	そういえば昔こんなおもちゃも
206440	207480	欲しがってたな
207480	209480	懐かしい気持ちになるぐらいでしょう
209480	210280	なんかね
210280	211880	女をおもちゃに例えるの
211880	213400	いやまああくまで例えだか
213400	216080	強くもう恋愛も同じだと思う
216080	216520	なんだろ
216520	218800	ディスクシステム欲しいなと思ってても
218800	219920	買ってもらえなくて
219920	221240	それで気がついたらもう
221240	224040	いやディスクシステムもいいやってなるでしょう
224040	225720	ディスクシステム欲しかったけど
225720	227280	まあそういうことで
227280	229080	なんでそうなっちゃったんだろう
229080	232080	自分なりにいろいろ考察してみたんだけど
232080	233760	それが分からない
233760	235360	どうしてこんなことになっちゃった
235360	236320	多分俺さ
236320	238240	中学とか高校とか
238240	239600	彼女ができてたら
239600	240240	多分ね
240240	242520	今とはまく違った人生になってたと思う
242520	245120	中学とか高校とかで彼女ができてたら
245120	247040	まあ違う人生になってたと思う
247040	248600	もう中学とかで
248600	250480	高校とかで彼女できるでしょ
250480	251000	そしたら
251000	252680	あ、俺で人に愛される
252680	254240	愛されるんだって思えたら
254240	255840	すごい自自身になったと思う
255840	257280	生きる活力になったと思う
257280	259360	あ、俺で人に愛されるんだ
259360	260480	親以外に
260480	262480	俺を愛してくれる女性がいるんだ
262480	263120	思春期
263120	264800	思春期とかに思えてたら
264800	267040	もう自己肯定感が芽生えて
267040	268840	もうどうせ俺なんかみたいに
268840	271240	間的な性格じゃなくなってたと思うんだよね
271240	272160	でも残念ながら
272160	274880	僕には彼女ができなくて好きな子がいても
274880	276800	話しかけたり仲良くたり
276800	278040	そういう行動を起こせなかった
278040	279920	だから自己肯定感っていうのは
279920	281000	やっぱりなんかね
281000	282720	せめ遅くとも思春期
282720	285040	10代で彼女をしないと
285040	287280	自己肯定感って身につかないんだよね
287280	287960	そう思う
287960	289040	それが原因
289040	292040	多分自分に自信がないから
292040	293120	惚れっぽいんだと思う
293120	294640	優しくしてくれる人に
294640	295720	あ、コメント読んでるよ
295720	296080	ごめん
296080	297760	別にコメント無視してるわけじゃない
297760	299200	コメント無視してるわけじゃない
299200	299560	ごめん
299560	300640	いや、一応読んでるよ
300640	302560	自己肯定感が低いから
302560	303840	優しくされると
303840	304280	なんだろう
304280	305000	好きになるな
305000	306120	なぜかっていうと
306120	308120	あ、自分みたいなものでも
308120	309280	好きになってくれた
309280	310440	優しくしてくれた
310440	314160	あ、俺みたいなクズな人間にも優しくしてくれた
314240	315600	ハードルが低いんだよね
315600	316280	好きになる
316280	319920	俺みたいなクズ人間に優しくしてくれた
319920	321400	あ、すごい
321400	324040	あ、これですごいことだと思っちゃうんだよね
324040	326240	だから俺がもし女で
326240	327240	まあ、そこそこ
327240	329160	容姿も普通レベルだったら
329160	330960	すごい美人になってたと思う
330960	333400	俺が女で見た目が普通だったら
333400	334760	クソ美人になってたと思う
334760	336640	で、優しくしてくれる子を
336640	337880	みんな好きになっちゃうんだよ
337880	340200	俺は男でブサイクだから
340200	341520	女は女からさあ
341520	342240	あんま来ないじゃん
342240	342840	女性から
342840	343600	あんまというか
343600	344480	一度も来ないじゃん
344480	345400	俺のこと
345400	348200	好きになってくれる人は現れなかった
348200	350360	もし普通にそういう人が現れたら
350360	351200	俺は普通に
351200	354400	あ、俺なんかにそんなこと言ってくれるなんて
354400	356800	なんていい子なんだと思って
356800	358120	普通に好きやったら
358120	358720	ここで
358720	361000	自己肯定感が低い女は
361000	361680	女になって
361680	364720	自己肯定感が低い男は
364720	366000	高齢DTになる
366000	366640	それだよね
366640	369480	で、俺はこれからどうすればいいのかというと
369480	371120	どうすればいいのかというと
371120	371960	まあ、まず
371960	373240	俺でさあ41じゃん
373240	374160	普通だったらもうさあ
374160	375720	結婚して子供いる年齢じゃん
375720	377240	中学生ぐらいの子供とか
377240	379880	でも例えば俺の恋愛対象が
379880	381840	20代前半とかの子だったら
381840	384000	その子はまだ結婚したいとは思わないじゃん
384000	386600	普通に恋愛して楽しみたいとかさ
386600	387680	そう思うわけじゃん
387680	390760	そこに需要と供給の不一致が生まれるんだよね
390760	392880	需要と供給の不一致が生まれるわけ
392880	394040	だから本当だったら
394040	396080	俺は35歳とか
396080	397400	まあ40歳
397400	400040	35から40歳ぐらいの女性を
400040	401680	狙っていかなきゃいけないわけ
401680	404120	35から40歳ぐらいの女性を
404120	405240	でもなぜか
405240	406000	なぜかさ
406000	408280	若い子に興味が出しまう
408280	408840	というか
408840	409800	なぜかというか
409800	412280	なんか優しくしてくれるのが
412280	413240	なんて言うんだろ
413240	413920	というかね
413920	417480	35から40の独身女性との出会いがない
417480	419360	まず出会いがないそういう人との
419360	420360	ニコ生でさあ
420360	421560	可愛らしい子で
421560	422640	みんな若いじゃん
422640	423440	20代とか
423440	424760	目を向けないだけ
424760	426000	まあとにかく
426000	426760	とにかくね
426760	427920	とにかく俺は
427920	430120	いや親方を込めはするして
430120	431840	親方は友達だからね
431840	433880	親方は親戚感じ
433880	434520	親戚の
434520	436000	親戚のあれって感じ
436000	437600	まあ親戚の
437600	439160	友達友人って感じ
439160	440640	シェリー監督が
440640	442040	まあそんな感じなんで
442040	443800	いやチクランチェックじゃないから
443800	444800	いやいやいやいや
444800	446840	優しくしてもらえるっていうのは
446840	447880	あくまで
447880	449280	ある程度自分が
449280	449840	自分が
449840	450480	この人か
450480	452000	可愛いなっていう人を
452000	453120	この人だったら
453120	455160	いいなと思えるような人に
455160	457160	優しくされたら気になってしまう
457160	457440	え?
457440	459160	木曜日男と温泉旅行
459160	459800	マリーナンが
460040	460960	待って待って
460960	461680	マリアンを
461680	462320	Googleを
462320	463360	マリアンが
463360	465000	楽しみな予定だぞ
465000	466520	温泉旅行と書いてない
466520	468080	楽しみな予定できたぞ
468080	469160	いや別にさ
469160	471440	別にマリアンと付き合ってるわけではないから
471440	472200	別に
472200	473280	何男と
473280	474240	会おうかけど
474240	475120	別にいいよ
475120	476640	別に付き合ってるわけではないし
476640	477760	俺さなんだろ
477760	479040	あ合コン企画ね
479040	479840	合コン部は
479840	480480	そのなんだ
480480	481720	だだいぶ前に
481720	482480	そのなんだっけ
482480	484160	アフランランさんから
484160	484880	だいぶ前でいうか
484880	486000	1週間ぐらい前かな
486000	488200	でナオコが絶縁ツイートしてる
488200	489440	ちょっと俺のさ
489440	490960	そういう風に気になるさ
490960	492200	あれしないでくんない
492200	493920	ナオコは絶縁ツイート
