start	end	text
0	760	あれちょっと待って?
760	1360	プロパティー
1360	2200	声聞こえてる?
2200	4440	待てデスくとぼ音声ってどうやってやるんだい?
4440	6640	ああ?ああ?ああ?あああ?
6640	7780	待て、プロパティー
7780	9060	あああ?あ?あ?
9060	11580	いや、僕は穴、穴感じ体で
11580	12720	りー子怒ってる?
12720	14100	なん、なんで怒るの?
14100	15440	いや、ちょと待って
15440	17540	なん、なん、なんでり、りー子は怒るの?
17540	18700	りー、りー子とかさ
18700	19680	ちょっと待って
19680	21200	ひなきゅうさんと
21200	24340	いや、ひな、ひなきゅうさんのTwitterどこだ?
24340	25260	ひなきゅう
25260	27680	いや、だってり、りーこさんはさ
27680	30880	明らかにさ、障害者をさ、あれじゃん
30880	32880	あ、ひなきゅーさんからDM来た
32880	35280	あ、ひなきゅーさんからDM来た
35280	37680	あ、ちょっと待って、ひ、ひなきゅーさんどう?
37680	38880	ひなきゅーさんどう?
38880	40180	ひ、ひなきゅー
40180	42180	ひなきゅーさん2001年生まれ?
42180	45880	アーティ41と20、連、連絡先交換しようかな
45880	48080	な、なんでり、りーこさんが切れてんの?
48080	51380	だ、だってさ、変なさ、アスペの本出してきてさ
51380	54480	あ、アスペルガー症候群の本出してきてさ
54780	57880	明らかにさ、ば、バカに感じして出るじゃん
57880	59880	やっぱり、りーこは怖かったわ
59880	61480	り、りーこは怖かったわなんか
61480	63980	ひ、ひなきゅーさんに、ひなきゅーさんに
63980	66280	ひなきゅーさんとこれから仲良くしよう
66280	68280	ひなきゅーさんと仲良くしよう
68280	71680	り、り、りーこはね、り、りーこは
71680	73480	あ、あれだ、変、変なさ
73480	75480	アス、アスペの本出してきて
75480	77680	ア、アスペの本出してきてなんか
77680	79380	なん、なんでりーこに謝んの?
79380	81480	あ、可愛いギフトありがとう
81480	85780	いやー、ひ、ひ、ひなきゅーさん、ひなきゅーさんと
85780	87880	これから、仲良くしていくわ
87880	90480	ひ、ひなきゅーさん、これから仲良くしていくわ
90480	92280	とりあえず、ま、これから
92280	95180	今までの失敗を勝手にして
