start	end	text
30000	60000	私は私の子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供
60000	90000	供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの
90000	120000	子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たち
120000	150000	の子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供た
150000	180000	ちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供
180000	210000	供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの
210000	240000	子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たち
240000	270000	の子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供た
270000	300000	ちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供
300000	330000	供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの子供たちの
