start	end	text
0	6080	あ、こんにちは。ちょっとね、就労支援、今リモートで受けてるんですけど、昼休憩になったんですけど、
6080	11720	まあそれで、まあそれで、ちょっとね、就労支援で訓練しながら、マリニャンの放送を見てたの。
11720	16680	そしたら、マリニャンが、なんか、マリニャンがさ、サボってるというか、あれなんだけど、
16680	25240	いや、泣きはしないけど、なんかね、昨日の朝までは、脈はあったんだって、昨日の朝までは脈はあったんだけど、
25240	32720	俺さ、その後さ、なんか、放送して、他の生主の方が話題にして、いや、昨日の朝までは、なんか、ありだったんだって、どっちかといえば、
32720	39920	でも、この、夜放送したんで、それで俺が他の生主、それでなんかもう、なしになって、いや、なんかさ、いや、ちょっとびっくりして、
39920	48080	びっくりしてさ、びっくりして、なんか、泣くに泣けないんだけど、俺は適切に許されたと思って、昨日さ、通話して許されたのかなと思ってたけど、
48080	59360	なんかもう、ダメ、ダメだったらしい、なんかもう、ダメだったらしいね、いや、結婚とかそういうんじゃなくて、なんか俺がフラフラして、他の生主、女生主気にしたり、そういうことしてたから、
59360	72880	なんかもう、あ、これはないな、ってなったんだから、それで、インポーさんの次の恋を応援しますとか言われて、いや、いや、え、なんだろ、え、なんだろ、あ、なんだろ、すごい今さ、ず、ずっとく、く、くんれんやってて、
72880	83040	なんかマリアの放送見ながら、くんれんで求人検索とかやって、いや、なんか昨日なまではありだのに、なんかそれがな、な、なしいことにならしい、
83040	94080	え、いや、ちょ、ちょっとく、くんれん中だけより、在宅くんれんだから、在宅くんれんだから、ちょっと、あの、ニコ生見ながら、いや、いや、ニコ生見ながら、いや、在宅くんれんしてたんだけど、
94080	103520	ま、集中できなかったよ、なんか気になって、集中できなかったよ、で、で、ま、もう、もう、望みはないとな、あ、そ、そういうことです、いや、そういうことです、
103520	114800	いや、なんか、普通に、なんか今、か、か、Twitterでは、か、悲しいとかさ、書いたけど、なんかさ、なんか、傍然としちゃってさ、な、何かなんだか、あれなんだよね、ちょっと気持ちの整理がつかないというか、
115760	125760	なんか、朝は、ま、マリニャンにさ、だ、抱きしめられたこと、そ、想像して、ない、泣いたけど、なんか、あまりにも突然、なんか、もう、ないみたいに言われてたから、
125760	134240	いや、ぬ、ぬいたじゃない、泣いた、想像して泣いた、あー、な、なんか、いや、結局、ど、ど、どうなんだろう、もう、もうダメってことか、もうダメなのか、
134240	164240	ちょ、マリニャンの、悪でコメントして、なんかもう、もう、もうさ、あ、そういうことなら、あ、諦めますし、幸せ、みたいなこと、書いたんだけど、いや、なんでこ、そんなこと書いちゃうの、も、も、もっとさ、もっとさ、ひ、引き止めればよかったのかな、止めればよかったのかな、言、言、あ、謝って、僕は悪かったです、いや、いや、ちょっと待って、外部とか迷惑でしょ、今さ、就労支援の昼休みに放送してるから、7時前には終わんなきゃいけないんだよね、7時前には終わんなきゃいけないから、ちょっとね、い、今さ、あれ、な、泣くに泣けないんだよね、就労支援の作訓練がさ、まあ、
