start	end	text
0	2000	いやーどうもこんばんはとね
2000	3500	ほんと同時に幕通るな
3500	4700	いや知らないわ
4700	6500	ついに企業見学
6500	7800	企業見学というか
7800	8800	企業体験ね
8800	9300	体験
9300	10100	いるかもしれない
10100	10800	というかね
10800	11400	一応
11400	11900	一応
11900	12600	えっとね
12600	13800	申し込んだら
13800	14800	申し込んだら
14800	15900	だ誰でも
15900	17500	できるらしいところなんだよね
17500	18500	そういうところがあるって
18500	19300	読め読んでよ
19300	20000	とりあえず
20000	20800	体験
20800	22000	できるらしいんだよね
22000	22500	ここは
22500	23600	申し込めば
23600	24300	誰でも
24300	25300	体験できるんだって
25300	25600	いや
25600	26300	ジムじゃない
26300	27700	ジムではないけど
27700	28000	まあ
28000	29000	デスクワークだよね
29000	29400	いやまだ
29400	29900	出ない
29900	31100	鳩に気をつけるよ
31100	31800	なんかさ
31800	34000	いやニコ生外配信だけじゃないのか
34000	34800	言うけどさ
34800	35800	いや別に
35800	37100	家雑屋でもいいでしょ
37100	37800	なんかね
37800	38400	昨日さ
38400	39800	俺寝配信やだでしょ
39800	40700	ココメとか
40700	41600	この来場
41600	43300	車数とか少ないけど
43300	45600	ギフト2万いくら貰ったんだけど
45600	46300	どういうことなの
46300	47000	なんでさ
47000	48400	寝配信で
48400	49800	ギフトあんなに貰えたんだろう
49800	51900	雑談だと全然貰えないのに
51900	52400	な
52400	53200	なんでさ
53200	54300	寝配信で
54300	55600	なんで寝る方がさ
55600	57200	ギフトたくさん来たんだろう
57200	59000	俺不思議でしょうがないんだけど
60000	60700	とりあえず
60700	61300	明日
61300	62500	書類を作って
62500	63300	応募して
63300	64500	でも寝配信は
64500	65600	たまにやるから
65600	66700	いいんではで
66700	67900	毎日やったら
67900	69200	毎日やったらさ
69200	70400	もうあきれられちゃうよ
70400	72000	こいつまた寝配信してるわ
72000	72800	もういいや
72800	73200	みたいな
73200	73800	寝配信
73800	75400	なんか寝配信したら
75400	76600	オープチャでなんかもう
76600	78300	こいつを見かぎったみたいなさ
78300	79400	見かぎったみたいなさ
79400	80200	こうコメントが
80200	80900	ショックだったんだけど
80900	82200	もう寝配信やると
82200	83100	嫌われるね
83100	83800	嫌われるね
83800	85000	どうしよう
85000	87300	周りは週4回寝配信してる
87300	88300	まあ親方は
88300	89500	オープチャ抜けたけど
89500	91000	まあいろいろ事情があるんだけど
91000	92400	でも親方とは縁
92400	93300	親方というか
93300	95200	今シェリ監督で名乗ってるけど
95200	97000	縁が切れたわけじゃないか
97000	97500	それで
97500	99000	まあ親方ともね
99000	100600	なんかいつか
100600	102100	お茶会したり
102100	103200	飲んだりしたいよ
103200	103800	音量
103800	105600	デスクトップ音声がちょっと低いかな
105600	106400	これくらい
106400	107700	デスクトップ音声
107700	108900	どんくらいがいい?
108900	109900	ああああああ
109900	110700	どんくらいか
110700	112100	おんちゃんにディスられてる
112100	112400	いや
112400	113100	ああもういいや
113100	113800	こういうね
113800	115800	ハトは全部嘘だった
115800	116400	ダクトは
116400	117800	でもなんか気になっちゃうんだよ
117800	119400	寝配信のギフトだら
120800	122100	兄様はコワコワ
122100	122900	いや今日はね
122900	125400	もう書類作れない
125400	126100	一条
126100	127600	一条ちゃんって名前聞くけど
127600	128600	知らない
128600	129800	とりあえず
129800	131400	寝配信した
131400	132900	でも寝配信さ
132900	134900	まあ毎日したらさ
134900	136600	絶対叩かれるじゃん
136600	137100	まあね
137100	137800	利用体験で
137800	140300	りあえず明日できるかどうか分かると思う
140300	141000	本当はさ
141000	143200	明日就労支援休みの日なんだけど
143200	144200	急遽行くことになる
144200	145600	書類書かなきゃいけない
145600	146200	叩かれた
146200	146800	いや別に
146800	148100	普通に寝てただけだよ
150100	151200	おぷちゃで叩かれるの
151200	152300	なんか嫌だよ
152300	153500	でも体験で
153500	155100	もし気に入られたら
155100	157000	そのまま就職できるってことだよね
157000	157600	あの
157600	158200	俺
158200	158500	あ
158500	159500	ギフト
159500	160900	昨日寝配信で
160900	161600	ギフトくださ
161600	163100	本当ありがとうございます
163100	164800	あんなクソみたいな配信で
164800	166900	2万円もギフトくださで
166900	168300	本当感謝してます
169400	170100	まあまあ
170100	170500	あ
170500	172300	寝配信はまた1年後するわ
172300	173500	1年に1回だとさ
173500	174400	ぐらいだと
174400	175200	まあいいでしょう
175200	175900	まあそれ
175900	176900	まあ今日は
176900	178600	今日の報告は
178600	180200	今日の報告はそんなとこかな
180200	181300	とりあえず
181300	182400	体験が
182400	184100	決まるかもしれないということと
184100	184700	あ、そうだ
184700	185700	あとね
185700	187100	俺が今
187100	188000	これから
188000	189100	会ってみたい人
189100	190100	ランキング言うわ
190100	191300	会ってみたい人
191300	192200	名前の知らん
192200	192800	まず
192800	194600	シェリ監督で
194600	195000	次は
195000	195900	ブラキ先輩
195900	196800	で、次は
196800	197300	マイケル
197300	198500	この3人には
198500	199300	会ってみたいね
199300	199600	いや
199600	200400	マホちゃんはもう
200400	202100	会うことは決定してるから
202100	202900	マホちゃんはもう
202900	204500	会うことは決定してるから
204500	205800	今度の日曜日会うから
205800	207000	そうだ、ナオコ忘れてた
207000	208200	ナオコ忘れてたわ
208200	209400	4位ナオコ
209400	210600	でもナオコはさもう
210600	211700	帰っちゃったからね
211700	212400	神奈川県に
212400	213400	なんか最近まで
213400	214500	最近までさ
214500	216500	千葉に住んでたらしいけど
216500	218000	俺が減ったおかげで
218000	218700	なんかね
218700	219400	会う機会を
219400	220300	なくしちゃったんだよね
220300	220600	いや
220600	222000	エムガリエムリカさんは
222000	223200	絶対会ってくれないでしょ
223200	223500	エム
223500	225500	エムガリエムリカさんは
225500	226900	絶対会ってくれないでしょ
226900	227500	男
227500	229200	男で会いたい人はね
229200	229700	うーん
229700	230800	なんだろう
230800	231700	男生主が
231700	232800	男生主に
232800	234400	会いたいとかあるのかな
234400	235000	ああ、そうだ
235000	236400	ホウキンゾウとか
236400	237900	アリベノとか
237900	239000	フジワラとか
239000	239700	とは
239700	240200	ちょっと
240200	241200	会ってみたいかな
241200	241900	民法の
241900	242900	民法の弟子
242900	243400	千葉
243400	244600	千葉、アリベノと
244600	245400	ホウキンゾウと
245400	246300	フジワラは
246300	247700	もう僕の弟子
247700	248900	っていうことになってるから
248900	250500	ホウキンゾウはさ
250500	251600	でもホウキンゾウは
251600	252700	なんか会ってそうに
252700	253500	ないな
253500	254300	フジワラとか
254300	255200	アリベノとかも
255200	256600	多分会ってないでしょ
256600	257500	いや、セリンゴには
257500	258000	なんか
258000	259100	共通点ないから
259100	259800	ホウキンゾウが
259800	260700	コラボしたい
260700	262200	ああ、ホウキンゾウって
262200	263600	何処に住んでんの?
263600	264600	千葉駅ならいく
264600	265800	あ、ホウキンゾウって
265800	266800	市川なの?
267900	269600	あ、ホウキンゾウとは
269600	270100	まあ
270100	271600	あってもいいよ
271600	272300	というかね
272300	273800	これから
273800	274900	その
274900	276000	会社体験
276000	277100	体験するでしょ
277100	278000	そしたら
278000	279000	もしかしたら
279000	279500	なんか
279500	280900	日曜日も
280900	282800	行かなきゃいけないかもしんない
282800	283400	だから
283400	285100	体験が始まるとね
285100	286900	コラボできなくなるかもしんない
286900	287400	いや
287400	288600	マホちゃんとの
288600	289300	飛ぶのは
289300	290200	この日は
290200	290700	大僕
290700	291600	予定あるんで
291600	292200	って
292200	293000	言っといたから
293000	294000	就労支援の人に
294000	295300	28日は
295300	296500	予定あるんで
296500	297600	その日
297600	298500	この日はちょっと
298500	299400	無理ですって
299400	301000	ちゃんと言っといたから
301000	301500	でも
301500	302000	たぶんね
302000	303500	4月とかになる思い
303500	304800	たぶん
304800	306900	就労のスタッフには
306900	307600	俺が
307600	309400	配信やってるっていうことを
309400	309700	言ってある
309700	311500	とりあえず配信やってる
311500	311900	は
311900	312600	言ってある
312600	313100	いや
313100	314400	デートのことは
314400	315100	言わないけど
315100	315600	とりあえず
315600	316700	28日は
316700	318100	予定があるので
318100	319500	その日以外なら
319500	320500	また体験
320500	321200	得られます
321200	321700	やべ
321700	322700	配信
322700	323200	はね
323200	323900	マイナスには
323900	324700	ならないんだ
324700	325500	らしいよ
325500	325900	でに
325900	327300	配信のことは
327300	328300	マイナスには
328300	329100	なりません
329100	329800	俺がさ
329800	330200	その
330200	330700	こもってる
330700	331000	というか
331000	331800	無所感さ
331800	332400	あるでしょう
332400	332900	で俺
332900	333200	えっと
333200	334800	2017年から
334800	336100	配信始めたでしょう
336100	336600	から
336600	337100	それも
337100	337700	書いたほうが
337700	338900	いいんだって
338900	339200	ずっと
339200	340400	引きこもってたより
340400	341400	配信をやって
341400	342400	配信やってたって
342400	343700	言ったほうが
343700	344800	ハムスターやめて
344800	345400	コメビューが
345400	346200	おかしくなるから
346200	346700	ハムスター
346700	347400	次やったら
347400	348300	NG入れます
348300	348800	ハムスター
348800	349800	次やったら
349800	351000	NGね
351000	351600	コメビューが
351600	352300	バグるから
352300	352800	いや
352800	354000	実に大丈夫らしいよ
354000	354700	というかね
354700	355400	就職
355400	357200	コーディネーターの人が
357200	357800	俺
357800	358300	言ったの
358300	358900	配信
358900	359600	やってる
359600	360200	でも
360200	361200	そしたら
361200	362200	それは全然
362200	363300	問題ないですよ
363300	363800	だから
363800	365200	それで落とされるってことは
365200	365800	ないらしい
365800	366100	なんで
366100	366800	どうするかとか
366800	367600	してないから
367600	368600	まあとにかく
368600	369300	僕ね
369300	369600	ど
369600	370100	どこの
370100	370600	えっと
370600	371200	というかね
371200	371800	俺ね
371800	372400	今
372400	372800	その
372800	374800	舞台挨拶あるじゃん
374800	375900	舞台挨拶を
375900	376200	の
376200	377300	会を
377300	378200	応募してるんで
378200	379200	それがあたたら
379200	380300	それがあたたら
380300	381100	で行く
381100	381800	舞台挨拶
381800	382700	舞台挨拶
382700	383200	あたたらさ
383200	383700	もう
383700	384300	やめてよ
384300	385000	もうこの
385000	385500	何これ
385500	386000	チーズ
386000	386500	パン
386500	387000	もう
387000	387500	こ
387500	387700	コメ
387700	388300	コメビューが
388300	389200	バグるからさ
389200	390000	やめてよ
390000	390500	いや俺
390500	391100	声優とか
391100	391600	全然
391600	392300	知らない
392300	393300	声優とか
393300	394100	正直俺
394100	395200	声優でさ
395200	396300	興味ないんだよ
396300	398100	キャラクターが好きでも
